,Name ,player_positions,overall,potential,age,value_eur,wage_eur,club_contract_valid_until,pace,passing,dribbling,defending,attacking_crossing,attacking_short_passing,skill_dribbling,skill_curve,skill_long_passing,movement_acceleration,movement_sprint_speed,defending_marking_awareness,defending_sliding_tackle,defending_standing_tackle,power_stamina,height_cm
13982,N. Huggins,"LB, RB, CM",62,75,20,925000.0,2000.0,2025.0,79,55,62,53,59,61,59,39,51,78,79,55,50,56,72,174
13957,B. Jackson,"LWB, LB",62,75,20,925000.0,1000.0,2022.0,79,49,59,59,58,52,62,40,46,78,80,56,61,63,55,178
1564,A. Nyom,"RM, LB, RB",75,75,33,3500000.0,25000.0,2022.0,79,73,69,74,78,75,74,71,73,77,81,72,74,76,79,189
1396,Diogo Dalot,"RB, LB",76,82,22,11500000.0,68000.0,2023.0,79,70,77,72,78,74,78,74,62,78,80,70,70,74,74,184
7908,R. Coly,LB,67,70,25,1200000.0,3000.0,2024.0,79,58,60,63,65,65,58,56,60,78,80,62,62,66,72,185
5503,B. Kopplin,"LB, RB",69,69,32,975000.0,7000.0,2024.0,79,60,66,63,64,62,66,62,57,77,80,64,63,63,82,184
1373,Lafortiscinho,LB,76,76,29,6500000.0,23000.0,2024.0,79,67,72,74,73,66,72,80,74,76,81,75,76,72,80,178
4716,F. Hanin,LB,70,70,31,1200000.0,5000.0,2023.0,79,66,68,65,70,65,67,69,65,80,78,65,65,66,78,177
15254,A. Bengtsson,LB,60,65,25,325000.0,750.0,2022.0,79,52,56,53,52,55,57,46,49,77,80,50,53,55,65,188
15412,C. Green,"LWB, LB",60,66,22,375000.0,500.0,2022.0,79,54,59,53,59,53,57,60,48,80,78,53,52,54,72,183
8038,Michildo Melo,"LM, LB",67,67,33,625000.0,10000.0,2024.0,79,64,61,60,68,67,60,58,63,77,81,57,62,63,69,174
7918,B. Vătăjelu,"LB, RB",67,67,28,925000.0,5000.0,2023.0,79,65,71,62,67,64,68,68,67,77,81,64,63,62,66,171
11774,A. Gallo,"LB, LM",64,72,21,1300000.0,750.0,2024.0,79,61,62,58,61,64,61,60,59,78,79,59,60,60,54,183
7516,Bellvís,"LB, LWB, LM",67,67,36,230000.0,2000.0,2022.0,79,60,67,59,68,58,63,67,59,76,82,60,60,58,75,170
5304,Marquinhos Cipriano,"LB, LM",70,79,22,3400000.0,500.0,2022.0,79,64,69,63,71,70,69,45,62,81,78,64,68,69,71,173
1039,Enzo Chissano,"LB, RB, CB",77,77,29,9500000.0,36000.0,2024.0,79,71,70,74,76,73,69,76,68,76,82,76,72,74,75,165
117,L. Shaw,LB,84,86,25,48500000.0,140000.0,2023.0,79,79,80,81,85,82,80,83,69,76,81,83,79,83,80,181
1951,D. Bradarić,LB,75,81,21,8500000.0,20000.0,2024.0,79,68,75,70,74,73,75,63,64,79,79,69,71,73,77,178
4976,L. Paqarada,"LB, LWB",70,73,26,1900000.0,10000.0,2023.0,79,66,68,64,72,66,66,76,65,77,81,64,67,68,74,184
5789,F. Milo,"LB, LM, CB",69,69,29,1200000.0,6000.0,2022.0,79,64,73,63,67,63,75,71,59,74,83,59,61,63,72,180
111,L. Digne,LB,84,84,27,40500000.0,110000.0,2023.0,79,80,80,80,88,81,78,83,73,81,77,78,84,83,86,178
15869,F. Antovski,"LB, LM",60,70,20,525000.0,2000.0,2025.0,79,47,57,51,53,50,58,42,43,77,81,44,62,55,72,174
6021,R. Ogawa,"LB, RB",69,74,24,2000000.0,5000.0,2022.0,79,62,64,62,69,66,62,61,64,82,77,59,62,63,86,183
9629,A. Cougo,"LB, LWB, LM",66,70,25,1100000.0,500.0,2021.0,79,59,60,57,61,65,57,54,62,78,80,57,62,57,81,180
7006,L. Guwara,LB,68,72,25,1600000.0,5000.0,2023.0,79,57,63,63,68,63,64,47,55,78,80,60,63,65,69,185
9233,H. Mitsumaru,"LB, LM, LWB",66,66,27,825000.0,3000.0,2022.0,79,57,56,61,70,62,54,55,57,79,79,60,66,62,66,172
11595,D. Hume,"LB, LWB",64,71,22,1100000.0,3000.0,2023.0,79,50,64,58,62,58,63,43,37,78,79,58,59,59,70,177
11891,M. Gottschling,"RB, LB",64,65,27,625000.0,1000.0,2022.0,79,57,63,56,61,60,65,62,57,85,74,56,57,57,84,183
807,Gerson Armão,"LB, LWB, LM",78,78,21,15000000.0,20000.0,2024.0,79,71,71,74,76,77,71,81,67,77,80,74,75,77,89,186
12439,K. Wright,LB,63,67,25,625000.0,1000.0,2021.0,79,51,67,56,56,54,65,50,44,81,78,55,57,59,81,169
2031,G. Schennikov,LB,74,74,30,3600000.0,33000.0,2023.0,79,68,69,72,69,70,67,71,64,82,76,71,73,73,76,178
14497,D. Tutonda,"LB, LWB",61,64,25,400000.0,2000.0,2023.0,79,49,62,55,56,52,60,41,44,79,79,57,58,60,66,180
4227,K. Hafez,"LB, LM",71,76,25,2600000.0,9000.0,2022.0,79,66,69,66,71,66,70,69,62,77,80,67,68,68,75,175
6606,N. Peñailillo,"LWB, LB",68,68,29,1100000.0,6000.0,2021.0,79,64,62,61,68,65,62,71,64,74,83,55,66,70,81,186
18438,Wen Jiabao,"LB, LWB",53,61,22,200000.0,2000.0,2022.0,79,47,52,48,50,49,48,35,44,77,81,62,42,42,52,177
18124,M. Løvik,LB,55,76,17,375000.0,500.0,2021.0,79,42,54,50,50,40,57,36,47,80,78,46,55,54,57,180
16729,Shin Won Ho,"LB, LM",58,69,20,425000.0,1000.0,2023.0,79,51,57,52,57,55,55,39,49,78,80,50,55,57,53,176
4359,A. Lucoqui,"LB, LM, LWB",71,76,23,2600000.0,12000.0,2024.0,79,59,67,68,64,63,68,48,60,76,81,68,72,71,75,180
7238,A. Mendy,"LB, LWB",68,71,26,1500000.0,7000.0,2023.0,79,62,59,62,70,64,58,54,58,77,81,58,66,64,73,180
8102,B. Riveros,"LWB, LB",67,76,23,2200000.0,4000.0,2024.0,79,56,70,58,70,63,70,54,59,80,79,58,63,63,69,178
12744,T. Schwede,"LB, LM",63,64,27,500000.0,2000.0,2022.0,79,58,64,52,66,61,62,46,51,81,77,53,52,53,90,182
10822,E. Kahl,"LB, LM",65,77,19,1600000.0,2000.0,2026.0,79,58,66,59,59,60,65,56,55,82,77,60,59,58,67,178
1878,G. Konan,LB,75,78,25,7000000.0,21000.0,2022.0,79,68,75,70,72,71,75,73,64,82,76,67,69,74,82,176
12738,J. Brandon,"RB, LB, RWB",63,72,23,1000000.0,1000.0,2022.0,79,58,64,57,62,63,64,50,59,78,80,50,60,62,59,176
6033,S. Kurumaya,"LB, CB, RB",69,69,29,1200000.0,6000.0,2022.0,79,64,62,63,66,68,60,67,67,80,79,64,63,62,82,178
3366,M. Lowe,"LB, LWB",72,79,24,4500000.0,16000.0,2022.0,79,63,72,69,64,67,74,42,66,78,80,64,69,74,69,175
13155,M. Schikora,"CDM, LB, CB",63,66,26,575000.0,700.0,2022.0,80,58,64,61,60,60,63,60,61,83,78,63,57,60,83,181
13492,B. Dickenson,"LW, RW, LB",62,62,28,400000.0,3000.0,2022.0,80,57,63,56,63,55,62,65,53,81,80,56,57,58,69,184
5236,E. Ćivić,LB,70,74,25,2100000.0,550.0,2022.0,80,63,71,62,78,63,69,50,62,84,76,59,63,64,73,182
11163,T. Çamdal,"RB, LB",64,64,30,500000.0,4000.0,2022.0,80,59,67,60,54,61,70,59,61,81,79,61,60,59,70,176
9695,A. Dedić,"RB, LB",66,83,18,2100000.0,2000.0,2022.0,80,64,67,59,66,66,67,58,61,82,78,58,60,63,74,180
3691,R. Petretta,LB,72,79,24,4500000.0,9000.0,2022.0,80,65,70,67,72,71,68,32,69,83,78,70,69,72,78,175
10521,L. Scherff,LB,65,69,24,950000.0,2000.0,2023.0,80,55,67,55,60,54,65,46,53,81,80,50,67,61,84,175
2158,R. Delgado,"CB, LB",74,74,31,2900000.0,12000.0,2022.0,80,72,74,72,69,73,71,83,71,81,79,71,71,73,80,178
2233,M. Mittelstädt,"LB, LM",74,79,24,6000000.0,28000.0,2023.0,80,67,73,71,73,70,74,72,69,79,81,68,67,74,73,180
13775,R. Clampin,"LWB, LB",62,71,22,850000.0,2000.0,2023.0,80,53,60,56,60,55,60,51,50,78,82,57,54,58,73,180
11205,C. Sørensen,LB,64,64,28,525000.0,3000.0,2024.0,80,60,64,56,64,60,62,65,52,83,78,58,55,58,77,179
5186,G. Rojas,LB,70,75,24,2200000.0,7000.0,2022.0,80,64,62,62,77,64,55,70,63,82,79,63,63,65,81,178
1927,B. Williams,"RB, LB",75,80,20,8000000.0,54000.0,2022.0,80,65,73,70,69,71,73,61,61,77,82,68,75,73,73,182
2208,Sidcley,"LB, LM",74,74,28,3800000.0,1000.0,2023.0,80,69,77,72,63,74,80,69,71,78,81,68,73,76,72,176
10478,A. Abdallah,LB,65,71,23,1100000.0,2000.0,2024.0,80,56,63,60,60,62,57,57,52,83,77,56,59,62,74,170
17269,S. Hawsawi,"RB, LB",57,64,23,300000.0,4000.0,2023.0,80,41,54,49,49,44,55,41,33,78,82,48,51,52,75,169
5292,Fran Gámez,"RB, LB",70,70,29,1400000.0,6000.0,2023.0,80,59,66,65,64,65,67,62,57,79,81,64,66,68,77,174
5334,S. McCallum,"LWB, LB",70,80,20,3300000.0,12000.0,2022.0,80,63,67,65,67,65,69,65,62,80,80,63,64,68,70,183
11915,T. Lutonda,LB,64,75,20,1200000.0,1000.0,2024.0,80,55,64,58,62,61,62,38,52,78,82,55,62,65,63,167
2184,T. Leibold,"LB, LM",74,75,27,4400000.0,13000.0,2023.0,80,72,75,67,75,72,74,75,69,87,75,67,71,68,81,174
242,N. Tagliafico,LB,82,82,28,27500000.0,24000.0,2023.0,80,73,76,81,76,77,73,66,75,79,81,81,80,80,89,172
14482,R. Kitto,"LB, LM",61,61,26,325000.0,900.0,2022.0,80,56,61,54,60,58,61,51,55,81,80,54,51,56,70,180
969,A. Masuaku,"LWB, LB",77,78,27,11000000.0,56000.0,2024.0,80,72,79,70,78,75,82,72,69,77,82,66,74,75,78,179
981,F. Angileri,"LB, LWB",77,78,27,11000000.0,17000.0,2023.0,80,74,74,70,81,73,74,79,75,78,82,69,72,72,90,184
16123,L. McCarron,"LB, LM, RM",59,76,20,575000.0,7000.0,2022.0,80,53,60,49,59,59,59,41,48,82,79,45,47,52,59,176
586,Rubén Peña,"RB, RM, LB",79,79,29,15500000.0,35000.0,2024.0,80,72,78,75,79,78,77,59,66,77,82,72,79,78,76,170
14379,D. van der Kust,LB,62,73,20,825000.0,2000.0,2022.0,80,48,60,57,59,51,59,42,42,82,79,55,60,60,63,178
2960,G. Arteaga,LB,73,80,22,6000000.0,11000.0,2025.0,80,67,71,67,72,73,70,71,67,82,79,66,69,70,77,174
4092,Alex Muñoz,"LB, CB",71,72,26,2000000.0,6000.0,2022.0,80,61,66,67,70,65,67,55,65,72,86,66,64,66,85,187
733,Mário Rui,LB,78,78,30,12000000.0,54000.0,2025.0,80,73,79,71,78,75,77,74,70,84,77,70,73,74,81,170
9294,R. Kaib,LB,66,70,24,1100000.0,2000.0,2024.0,80,63,65,58,66,64,63,65,65,78,82,59,61,62,76,178
9276,C. Pring,"LB, LWB, LM",66,72,23,1300000.0,8000.0,2023.0,80,56,63,60,62,57,64,54,53,78,82,60,63,62,75,185
9091,H. Matynia,LB,66,68,25,975000.0,2000.0,2021.0,80,52,59,61,61,58,53,53,37,79,80,59,62,63,74,181
751,Emerson,"LB, LWB",78,79,26,15000000.0,85000.0,2022.0,80,70,78,75,78,77,79,53,66,83,78,77,76,77,70,176
13932,Euclides Cabral,"RB, LB",62,71,22,850000.0,2000.0,2022.0,80,50,61,58,45,58,62,39,42,82,78,56,59,61,64,178
4600,E. Albayrak,LB,70,70,30,1400000.0,10000.0,2023.0,80,68,71,65,70,66,71,76,67,79,81,65,68,70,71,179
11385,H. Dunk,"LB, LM",64,64,30,500000.0,2000.0,2022.0,80,56,62,57,58,53,59,51,53,80,80,58,56,57,84,184
5407,A. Méndez,"RB, LB",70,73,25,1900000.0,650.0,2021.0,80,50,59,65,56,63,60,47,47,82,78,63,74,70,81,176
4734,S. Ciss,LB,70,70,32,1100000.0,5000.0,2022.0,80,62,67,65,67,66,66,59,59,79,80,64,65,66,76,174
12672,B. Al Mutairi,LB,63,63,31,350000.0,4000.0,2022.0,80,52,59,56,61,56,55,57,45,79,81,58,56,61,86,168
9115,B. Çamoğlu,"RB, LB, RM",66,69,24,1100000.0,4000.0,2022.0,80,59,69,55,63,65,67,31,57,85,75,52,60,57,82,173
12137,D. Guindo,LB,64,82,18,1400000.0,2000.0,2025.0,80,51,66,58,53,57,68,33,46,77,82,53,62,64,74,183
12963,L. Bell Bell,"LB, LM",63,67,24,650000.0,900.0,2022.0,80,56,64,56,61,58,63,54,51,79,81,55,58,57,74,180
10331,F. Carabalí,"LW, LB, LM",65,65,30,700000.0,500.0,2021.0,80,58,68,57,65,65,70,29,60,80,80,55,60,60,66,180
11403,A. Gersbach,LB,64,69,24,825000.0,1000.0,2023.0,80,55,62,59,60,57,59,54,50,81,79,59,59,60,68,183
14066,N. Nkounkou,LB,62,78,20,1000000.0,8000.0,2022.0,80,52,61,54,67,56,63,30,48,78,82,52,56,59,69,180
12533,E. Binaku,LB,63,66,25,575000.0,1000.0,2021.0,81,52,65,57,53,59,65,45,48,73,87,59,58,60,74,185
12351,J. De Jonghe,LB,63,63,29,425000.0,2000.0,2022.0,81,56,61,58,60,58,58,52,59,83,80,60,58,58,54,171
5145,C. Calderón,"LB, LM, CM",70,74,24,2100000.0,19000.0,2022.0,81,61,67,64,70,68,66,34,64,82,81,64,67,69,69,176
842,Junior Firpo,"LB, LM",78,82,24,18500000.0,59000.0,2025.0,81,71,72,75,79,74,73,65,69,82,81,72,76,76,80,184
12630,T. Yanagi,"RB, LB",63,68,23,675000.0,1000.0,2022.0,81,51,54,58,56,55,55,27,53,75,85,56,60,62,68,185
12551,P. Kpozo,"LWB, LB",63,67,23,650000.0,950.0,2021.0,81,56,64,52,61,57,63,54,51,80,81,50,57,56,72,180
1947,Iago,"LB, LM",75,79,24,7500000.0,18000.0,2024.0,81,68,72,71,74,72,72,65,69,75,85,69,74,73,76,181
5362,F. Mura,"RB, LB",70,77,22,3100000.0,6000.0,2021.0,81,59,68,66,65,65,66,36,55,80,81,65,65,71,71,171
12950,A. Zagré,LB,63,72,19,1000000.0,4000.0,2023.0,81,57,66,57,62,62,60,61,53,84,78,52,60,61,51,168
1742,E. Gómez,"LB, LWB",75,75,27,5500000.0,13000.0,2023.0,81,67,72,68,74,69,74,62,65,80,82,65,73,73,83,174
9370,Conrado,"LB, LM",66,69,24,1100000.0,2000.0,2024.0,81,59,66,59,59,63,65,59,53,83,79,56,64,64,62,174
6161,O. Reabciuk,"LB, LWB",69,75,23,2100000.0,550.0,2025.0,81,57,66,64,62,62,63,63,54,82,81,63,68,68,71,180
11360,Lee Ju Yong,LB,64,64,28,525000.0,3000.0,2022.0,81,56,63,57,64,58,62,53,52,80,82,57,55,58,68,180
8707,A. Hloušek,"LWB, LB",66,66,32,600000.0,3000.0,2022.0,81,60,60,61,64,61,59,62,59,79,82,61,62,63,73,187
1093,T. Malacia,LB,77,82,21,15000000.0,8000.0,2024.0,81,64,75,72,75,75,75,36,56,82,81,70,76,78,80,169
11867,I. Maatsen,"LWB, LB",64,82,19,1500000.0,3000.0,2022.0,81,57,64,59,62,56,64,60,55,82,81,59,59,60,66,173
6562,K. Çörekçi,"RB, LB, CDM",68,68,29,1100000.0,6000.0,2024.0,81,62,70,63,64,64,70,67,63,80,82,65,63,65,74,173
6526,M. Leovac,"LB, LM",68,68,32,825000.0,500.0,2022.0,81,60,66,62,67,63,67,71,66,78,83,60,67,64,75,180
6909,E. Käck,LB,68,68,31,875000.0,3000.0,2021.0,81,61,63,60,67,63,61,66,55,83,79,60,62,61,84,173
153,Alex Sandro,"LB, LM",83,83,30,31500000.0,95000.0,2023.0,81,77,79,78,84,81,79,78,71,78,83,76,80,80,83,180
3703,A. Mayorga,LB,72,77,24,3300000.0,25000.0,2022.0,81,62,72,67,68,67,72,41,64,82,81,70,61,66,78,178
4328,R. Laryea,"RB, LB, RM",71,73,26,2100000.0,5000.0,2021.0,81,64,71,63,65,69,71,58,62,80,81,63,65,69,86,175
10278,J. Robson,"LB, LWB",65,69,23,950000.0,3000.0,2024.0,81,55,64,57,60,57,63,33,57,82,81,58,58,59,88,170
9872,J. Skjelvik,LB,65,65,29,625000.0,4000.0,2023.0,81,59,62,57,59,64,61,54,58,81,81,55,59,58,74,183
15239,Zheng Zhiyun,LB,60,61,26,275000.0,1000.0,2022.0,81,57,57,49,56,64,54,45,55,84,78,45,50,52,70,174
2262,Adolfinho Padilha,"LB, LM",74,74,29,3700000.0,12000.0,2024.0,81,65,75,69,74,67,77,66,67,79,83,67,74,75,79,182
2286,B. Cufré,"LB, LWB, LM",74,81,24,8000000.0,17000.0,2022.0,81,72,73,70,76,72,75,83,70,79,83,75,62,72,89,179
3882,Li Xuepeng,LB,71,71,32,1300000.0,14000.0,2022.0,81,68,67,66,73,68,65,75,66,82,81,65,63,67,75,185
2318,O. Richards,"LB, LWB",74,82,23,9000000.0,40000.0,2025.0,81,60,73,69,63,68,71,55,53,84,79,66,75,74,80,174
4872,Kim Jin Su,LB,70,70,29,1400000.0,19000.0,2022.0,81,64,67,66,69,66,68,66,62,84,78,66,67,66,68,175
10663,R. Prieto,"LB, LM, CM",65,72,24,1400000.0,5000.0,2023.0,81,62,67,57,63,65,67,63,60,79,82,48,59,63,70,172
2922,G. Escobar,"LB, LWB",73,76,24,3800000.0,6000.0,2023.0,81,65,69,68,66,69,70,52,67,80,81,67,70,73,85,171
10803,L. Flach,"CM, CDM, LB",65,76,20,1600000.0,2000.0,2022.0,81,61,68,63,52,69,68,57,64,78,84,65,65,69,85,181
4355,R. Gumny,"RB, LB",71,79,23,4000000.0,12000.0,2025.0,81,60,69,67,64,68,66,53,52,85,77,69,68,71,79,182
10221,Leândro,LB,65,65,37,160000.0,900.0,2022.0,81,60,61,60,62,62,61,60,61,80,82,61,58,59,73,183
7303,B. de Nooijer,LB,68,73,23,1700000.0,4000.0,2023.0,81,58,65,61,64,64,62,60,60,80,82,61,63,63,82,186
4180,F. Hadergjonaj,"RB, CDM, LB",71,72,26,2000000.0,9000.0,2023.0,81,65,69,65,70,69,68,44,67,80,81,66,64,67,85,183
14055,K. Bangunagande,LB,62,74,19,900000.0,1000.0,2023.0,81,57,62,56,61,63,64,32,56,80,81,52,61,60,64,174
15147,Iván Serrano,LB,61,73,20,750000.0,950.0,2022.0,81,49,57,55,55,52,55,54,51,80,81,51,60,58,70,175
16927,A. Dragu,LB,58,67,21,425000.0,1000.0,2025.0,81,49,61,49,51,57,60,40,40,82,80,46,52,55,63,171
7421,Pep Chavarría,"LB, LM",68,76,23,2600000.0,4000.0,2024.0,81,62,67,59,66,68,67,53,61,79,83,60,57,60,81,174
3649,A. D'Alberto,"RB, LB, RM",72,75,26,2800000.0,11000.0,2024.0,81,60,67,67,70,67,66,60,54,75,85,65,73,70,68,178
10251,K. Vincent-Young,"RB, LB",65,70,25,975000.0,3000.0,2023.0,82,56,64,60,57,58,63,53,55,81,82,61,60,61,67,180
12346,M. Haakenstad,"RB, LB",63,64,27,500000.0,1000.0,2022.0,82,52,58,56,55,56,58,48,52,83,82,56,55,56,80,183
184,R. Gosens,"LWB, LB, LM",83,83,26,36000000.0,65000.0,2023.0,82,74,79,77,82,80,80,69,77,79,84,75,79,78,89,183
1462,M. Viña,LB,76,82,23,11000000.0,35000.0,2026.0,82,71,75,69,78,74,74,68,67,83,82,70,71,71,84,181
648,P. Estupiñán,"LB, LWB",79,85,23,26000000.0,29000.0,2027.0,82,68,72,75,79,78,73,59,62,81,83,69,79,80,79,175
11033,A. Krivotsyuk,"CB, LB",65,70,22,1000000.0,1000.0,2023.0,82,51,57,67,57,57,48,45,45,80,84,66,64,68,53,186
3397,L. Villalba,"LB, CB",72,73,26,2500000.0,10000.0,2024.0,82,69,70,66,75,71,70,59,66,81,82,65,64,65,73,180
15474,M. Leasă,"RB, LB, CDM",60,70,22,525000.0,1000.0,2022.0,82,51,54,55,54,56,50,44,54,81,82,52,56,60,59,176
6098,N. Lima,"RB, LB",69,71,26,1600000.0,4000.0,2021.0,82,59,67,62,63,62,69,62,54,78,85,63,65,62,76,175
3740,L. Cacace,"LWB, LB, LM",72,83,20,4900000.0,8000.0,2023.0,82,65,69,66,62,67,70,65,64,80,83,65,65,67,85,184
9462,G. Bello,"LB, LWB, LM",66,79,19,1900000.0,1000.0,2021.0,82,54,70,60,57,60,70,52,48,81,82,63,64,67,70,170
6742,L. Pavez,"LB, LM",68,72,25,1600000.0,4000.0,2021.0,82,57,62,61,77,57,56,37,49,86,79,68,70,62,75,175
1057,J. Justin,"LWB, LB",77,83,23,15500000.0,64000.0,2024.0,82,69,73,73,73,72,73,60,65,78,85,73,75,77,77,183
1042,Andeson Trigo,"LB, LM, CAM",77,77,33,5500000.0,23000.0,2024.0,82,75,77,71,75,75,76,84,72,85,79,76,77,74,84,175
14177,N. Powder,"LB, CDM",62,71,22,850000.0,1000.0,2022.0,82,48,54,54,57,49,56,42,44,85,80,58,57,54,84,178
1246,Alberto Moreno,"LB, LM",76,76,28,7000000.0,28000.0,2024.0,82,68,77,69,78,73,76,66,64,79,85,66,75,74,75,171
6714,J. Obiang,"LWB, LB",68,68,27,1200000.0,2000.0,2022.0,82,60,67,63,61,64,65,59,59,83,81,66,65,64,70,170
9261,Alan Besseiro,LB,66,66,29,750000.0,5000.0,2024.0,82,60,62,61,63,63,59,44,46,86,79,68,54,57,69,174
4424,J. Bataille,"RB, RM, LB",71,79,22,4000000.0,11000.0,2024.0,82,65,70,64,71,67,71,53,67,81,82,62,62,67,81,181
14156,L. Stellwagen,LB,62,68,22,600000.0,500.0,2023.0,82,49,61,56,57,58,61,34,45,82,82,57,53,60,74,179
5482,J. Hayes,"LWB, LM, LB",69,69,33,725000.0,4000.0,2022.0,82,64,70,64,67,66,69,67,56,81,82,65,64,65,81,173
9653,C. Cuero,LB,66,71,25,1200000.0,500.0,2025.0,82,56,56,60,61,57,53,52,55,79,84,51,65,67,84,183
5880,E. Taşdemir,"LB, LM",69,71,25,1600000.0,20000.0,2022.0,82,65,73,62,68,64,74,75,65,85,80,61,68,64,65,176
4495,Ale Díez,"RB, RM, LB",71,76,25,2600000.0,6000.0,2023.0,82,61,68,63,70,61,69,73,36,81,83,63,66,65,87,175
4503,G. Fuentes,LB,71,76,24,2600000.0,2000.0,2021.0,82,60,68,65,62,68,68,43,53,80,84,61,68,68,80,180
10358,A. Donkor,"LB, LM",65,72,23,1400000.0,1000.0,2022.0,82,58,64,57,65,62,66,60,51,80,84,58,55,59,81,185
11837,N. Romero,LB,64,77,21,1400000.0,2000.0,2022.0,82,50,60,58,55,57,62,47,48,83,81,55,61,62,72,172
3501,Guilherme Sityá,"LB, LM, LWB",72,72,31,1700000.0,12000.0,2023.0,82,68,70,65,71,68,68,70,66,81,82,65,66,67,91,180
1789,J. Gallardo,"LB, LM, LW",75,76,26,6000000.0,38000.0,2023.0,82,71,74,69,77,73,76,73,66,83,82,72,69,69,90,176
3470,Kang Sang Woo,"LB, LW",72,73,27,2500000.0,6000.0,2021.0,82,70,68,65,74,70,68,68,62,81,83,67,65,67,86,176
13648,J. McGarry,"LB, LM",62,69,23,750000.0,800.0,2022.0,82,57,65,52,59,60,66,55,53,85,80,50,55,53,79,180
9590,D. Köhn,LB,66,75,22,1800000.0,2000.0,2023.0,82,65,68,57,68,61,69,70,68,79,84,53,61,61,74,180
6277,I. Panțîru,LB,69,72,25,1700000.0,7000.0,2024.0,82,61,65,62,66,64,65,54,61,84,81,61,62,63,85,179
2332,D. Giannoulis,"LB, LWB",74,78,25,5500000.0,26000.0,2024.0,82,65,70,70,73,67,70,67,65,80,83,69,73,73,80,178
424,Ismaily,LB,80,80,31,15500000.0,1000.0,2023.0,82,74,81,75,80,81,83,65,67,84,80,77,75,74,86,177
9623,A. Doughty,"LWB, LB",66,76,21,1800000.0,6000.0,2023.0,82,59,62,56,64,64,65,52,58,83,82,53,55,59,72,183
1879,R. Sessegnon,"LWB, LM, LB",75,84,21,12000000.0,44000.0,2025.0,82,70,76,68,75,75,74,71,62,85,80,69,63,70,76,178
232,Juan Bernat,LB,82,82,28,27500000.0,90000.0,2025.0,82,78,82,76,83,81,82,78,73,82,82,75,78,81,79,170
2369,M. Saracchi,LB,74,79,23,6000000.0,40000.0,2023.0,82,70,75,69,71,72,74,69,70,85,79,69,70,68,73,172
4958,Núrio Fortuna,"CB, LB, LM",70,73,26,1800000.0,11000.0,2024.0,82,64,70,69,63,68,69,58,65,83,81,70,67,69,73,177
17374,M. Błachewicz,"LB, LWB",57,72,18,375000.0,500.0,2024.0,82,43,49,49,51,45,50,39,39,84,81,48,52,51,66,183
8092,K. Machida,"CB, LB",67,72,23,1400000.0,3000.0,2023.0,82,49,47,66,56,52,38,29,53,79,84,65,64,68,63,190
8094,S. Floranus,"RB, LB",67,74,22,2000000.0,5000.0,2024.0,82,58,68,61,56,67,67,55,64,79,84,57,62,66,75,181
450,P. Max,LB,80,81,27,22000000.0,22000.0,2024.0,82,79,75,73,90,78,73,80,76,80,83,72,75,75,89,177
174,Gayà,"LB, LWB, LM",83,86,26,43500000.0,48000.0,2023.0,83,77,80,79,80,81,79,80,75,81,85,79,84,82,87,172
208,Yuri Berchiche,LB,82,82,31,22000000.0,35000.0,2022.0,83,76,76,79,83,80,72,80,72,81,84,80,76,80,85,181
6967,Diego,LB,68,71,25,1500000.0,2000.0,2022.0,83,61,68,59,65,69,70,36,63,79,87,54,63,62,72,183
8882,I. Touray,"LB, LWB",66,68,26,975000.0,6000.0,2023.0,83,59,64,59,62,58,63,62,56,82,84,59,59,60,92,177
7248,Vitinho,"LWB, LB, RWB",68,77,21,2600000.0,4000.0,2023.0,83,59,72,60,63,64,73,49,50,86,80,59,65,66,68,175
4259,K. Paal,LB,71,77,24,2800000.0,6000.0,2022.0,83,67,74,64,68,69,74,67,63,85,82,62,62,64,75,174
980,M. Casco,"LB, RB, LM",77,77,33,5500000.0,17000.0,2023.0,83,72,80,70,76,73,78,79,67,84,83,69,73,71,84,170
4245,M. Bakakis,"RB, LB, RWB",71,71,30,1600000.0,800.0,2023.0,83,65,69,66,70,68,68,61,66,82,83,65,70,70,74,175
10412,P. Kurzweg,"LB, RB, LM",65,66,27,750000.0,5000.0,2022.0,83,63,63,56,69,65,63,71,63,81,84,55,61,60,71,180
8399,D. Jones,"LB, LM",67,71,24,1400000.0,2000.0,2021.0,83,61,66,63,61,65,65,57,59,80,86,60,60,65,74,175
1270,E. Mena,"LB, LWB",76,76,32,5000000.0,17000.0,2022.0,83,70,73,68,80,71,75,69,67,82,83,68,72,68,84,173
245,Alex Telles,LB,82,82,28,27500000.0,130000.0,2024.0,83,82,78,77,86,82,77,87,81,81,84,77,76,78,85,181
3630,S. Juklerød,"LM, LB, LWB",72,72,27,2500000.0,12000.0,2025.0,83,68,70,62,72,67,72,71,62,75,89,58,65,67,82,187
1019,B. Godfrey,"CB, LB",77,85,23,22000000.0,56000.0,2025.0,83,61,66,76,56,71,62,39,65,74,90,75,78,78,80,183
7004,N. Wako,LB,68,68,31,875000.0,2000.0,2022.0,83,58,67,59,69,60,64,63,65,82,83,58,64,62,87,171
3928,F. N'Sakala,LB,71,71,30,1600000.0,23000.0,2022.0,83,66,72,64,65,72,73,55,63,84,83,61,62,67,88,178
8547,G. Quagliata,LB,67,77,21,2200000.0,2000.0,2022.0,83,52,63,62,56,55,60,48,54,84,82,61,66,65,73,177
