,Name ,player_positions,overall,potential,age,value_eur,wage_eur,club_contract_valid_until,pace,passing,dribbling,defending,attacking_crossing,attacking_short_passing,skill_dribbling,skill_curve,skill_long_passing,movement_acceleration,movement_sprint_speed,defending_marking_awareness,defending_sliding_tackle,defending_standing_tackle,power_stamina,height_cm
18851,M. Voss,RB,52,66,19,180000.0,850.0,2021.0,80,38,48,45,42,40,46,33,33,81,79,41,48,49,58,183
9115,B. Çamoğlu,"RB, LB, RM",66,69,24,1100000.0,4000.0,2022.0,80,59,69,55,63,65,67,31,57,85,75,52,60,57,82,173
1426,L. Geertruida,"RB, CB",76,84,20,15500000.0,8000.0,2024.0,80,66,71,74,72,72,71,36,69,79,80,72,75,78,76,185
3450,M. Al Buraik,RB,72,72,28,2100000.0,25000.0,2022.0,80,71,69,64,78,69,69,70,68,76,84,65,69,65,84,173
3086,D. Rensch,RB,73,85,18,7000000.0,3000.0,2025.0,80,64,71,70,61,72,71,48,65,79,81,72,72,70,70,179
12662,E. Sowah,RB,63,69,23,700000.0,2000.0,2022.0,81,51,63,61,56,58,65,31,51,79,83,63,63,62,50,182
11543,L. Bolton,"RB, RWB, RM",64,71,21,1100000.0,14000.0,2022.0,81,59,64,59,65,63,64,61,52,82,80,59,53,63,60,176
11200,Sin Se Gye,"CB, RB",64,64,30,475000.0,2000.0,2021.0,81,65,63,62,63,67,58,56,67,78,84,61,61,64,71,178
8185,H. Wingo,RB,67,71,25,1300000.0,500.0,2023.0,81,58,65,61,64,59,62,55,57,88,75,56,62,64,77,183
11588,L. James-Wildin,RB,64,71,23,1100000.0,2000.0,2023.0,81,54,61,57,60,56,61,49,45,80,81,57,57,59,87,178
937,Aleix Vidal,"RB, RM, LM",77,77,31,7500000.0,19000.0,2023.0,81,74,78,72,76,79,79,71,68,80,82,75,74,70,68,177
12630,T. Yanagi,"RB, LB",63,68,23,675000.0,1000.0,2022.0,81,51,54,58,56,55,55,27,53,75,85,56,60,62,68,185
5918,J. Dehm,"RB, RM",69,72,25,1700000.0,11000.0,2023.0,81,62,67,64,66,68,66,66,57,85,78,64,68,68,68,181
799,M. Cash,RB,78,83,23,20000000.0,50000.0,2025.0,81,68,73,72,78,70,73,64,62,79,83,74,76,75,87,179
11882,C. Costin,"RB, RWB, RW",64,72,23,1200000.0,1000.0,2023.0,81,59,61,56,63,62,57,50,55,82,80,55,59,58,78,177
1035,F. Centonze,"RWB, RB",77,80,25,13000000.0,18000.0,2024.0,81,70,72,70,76,72,72,65,66,79,82,72,71,72,93,182
5362,F. Mura,"RB, LB",70,77,22,3100000.0,6000.0,2021.0,81,59,68,66,65,65,66,36,55,80,81,65,65,71,71,171
5174,Jailson Oliva,RB,70,70,29,1400000.0,17000.0,2024.0,81,58,69,67,64,62,68,53,56,84,78,65,66,70,77,171
6785,J. Zimmer,"RM, RWB, RB",68,68,27,1300000.0,3000.0,2024.0,81,62,70,60,70,66,68,62,55,81,81,61,64,63,86,171
9368,Q. Maceiras,"RB, RWB",66,71,25,1200000.0,5000.0,2024.0,81,60,66,62,61,62,67,57,58,79,82,68,58,61,79,180
1788,A. Maitland-Niles,"CDM, RB, RWB",75,81,23,8000000.0,49000.0,2023.0,81,70,77,71,69,75,78,64,68,79,83,71,72,77,82,177
12873,J. Key,"RWB, RB",63,72,21,1000000.0,2000.0,2023.0,81,49,60,55,57,51,59,46,43,80,82,58,57,58,81,178
359,K. Laimer,"CDM, CM, RB",81,85,24,33500000.0,65000.0,2023.0,81,77,78,80,78,82,78,70,78,82,81,83,75,79,88,180
8346,B. Kapacak,"RM, LM, RB",67,79,21,2500000.0,11000.0,2026.0,81,62,69,54,68,65,73,71,53,78,83,52,54,59,70,180
8596,Marvin,"RW, RM, RB",67,79,21,2500000.0,30000.0,2022.0,81,59,68,19,68,61,70,44,46,79,83,12,22,21,50,178
6562,K. Çörekçi,"RB, LB, CDM",68,68,29,1100000.0,6000.0,2024.0,81,62,70,63,64,64,70,67,63,80,82,65,63,65,74,173
1909,M. Aarons,RB,75,83,21,12000000.0,21000.0,2024.0,81,64,75,70,68,71,76,50,61,83,79,75,69,71,86,178
12674,K. Wilson,"RWB, RB",63,69,21,725000.0,3000.0,2022.0,81,53,62,57,58,55,62,50,52,80,81,57,57,58,73,178
8245,K. Fila,RB,67,72,23,1400000.0,6000.0,2025.0,81,60,61,61,62,63,56,60,55,81,81,59,60,65,75,180
17948,E. Gayi,"CB, RB",55,71,20,325000.0,600.0,2021.0,81,42,55,53,42,42,55,41,41,80,82,50,52,56,52,185
4328,R. Laryea,"RB, LB, RM",71,73,26,2100000.0,5000.0,2021.0,81,64,71,63,65,69,71,58,62,80,81,63,65,69,86,175
14808,D. Hall,"RB, CB",61,77,20,825000.0,1000.0,2024.0,81,42,58,58,53,40,59,38,32,79,82,57,63,60,60,180
2390,J. Bogle,"RWB, RB",74,85,20,9000000.0,17000.0,2024.0,81,66,73,69,72,68,74,60,65,81,81,70,68,72,75,178
16481,Femi Seriki,"RB, RWB",59,73,19,500000.0,2000.0,2022.0,81,46,56,52,53,52,56,38,38,80,82,44,58,58,62,183
3474,Ö. Şahiner,"RM, RB, ST",72,72,29,2300000.0,26000.0,2023.0,81,68,73,63,70,69,71,76,66,80,81,58,69,69,82,175
3627,S. Al Ghannam,RB,72,73,27,2500000.0,24000.0,2022.0,81,69,71,66,77,70,72,68,65,80,81,65,64,68,81,170
4930,D. Iorfa,"CB, RB",70,74,26,2000000.0,4000.0,2023.0,81,58,61,70,63,63,64,37,60,80,82,70,70,71,65,193
2276,A. Mozo,RB,74,81,24,8000000.0,10000.0,2023.0,81,60,69,68,70,70,68,44,61,82,80,70,70,72,90,175
3538,R. Nyambe,RB,72,80,23,5000000.0,24000.0,2022.0,81,58,69,68,67,66,72,40,59,81,81,70,68,70,77,178
10344,J. Quintero,"RM, RB",65,65,31,600000.0,500.0,2021.0,81,57,64,61,64,65,66,30,60,82,80,59,60,62,70,180
3308,Álvaro Lemos,"RB, RM",72,72,28,2100000.0,7000.0,2022.0,81,65,70,65,69,65,68,66,59,83,80,65,64,63,88,175
14470,H. White,"RB, CB",61,62,26,350000.0,3000.0,2023.0,81,50,57,56,54,53,55,34,51,82,81,57,56,57,69,185
7876,M. Kallesøe,"RB, RM",67,70,24,1300000.0,4000.0,2023.0,81,59,65,59,62,62,65,60,56,80,82,60,57,62,84,193
7207,T. Blackmon,"RB, CB",68,73,24,1700000.0,3000.0,2022.0,81,59,67,64,63,66,68,48,59,80,82,63,61,63,70,185
2970,T. Guidara,"RB, RWB",73,76,25,3700000.0,11000.0,2022.0,81,62,67,67,64,73,67,64,56,80,82,64,69,72,90,173
2937,Luis Pérez,"RB, RWB",73,76,26,3700000.0,9000.0,2023.0,81,60,67,69,65,63,68,55,50,78,83,65,70,73,87,174
4355,R. Gumny,"RB, LB",71,79,23,4000000.0,12000.0,2025.0,81,60,69,67,64,68,66,53,52,85,77,69,68,71,79,182
9980,R. Jackson,RB,65,65,30,625000.0,3000.0,2022.0,81,56,62,58,60,60,59,49,53,81,81,60,57,61,90,175
4500,S. Moharrami,"RB, RM",71,74,25,2300000.0,550.0,2025.0,81,52,68,70,57,59,67,39,51,82,81,66,72,75,75,174
10252,E. Koffi,RB,65,68,26,850000.0,1000.0,2022.0,81,57,62,59,53,65,60,51,61,84,78,58,65,62,75,174
4590,G. Kotsiras,"RB, RM",71,71,28,1700000.0,600.0,2024.0,81,66,70,66,70,71,71,74,69,80,82,68,67,70,73,183
3237,J. Larsson,RB,72,72,31,1700000.0,4000.0,2022.0,81,69,68,65,68,68,65,69,65,80,81,61,65,67,86,182
4139,R. Framberger,"RB, RWB",71,74,25,2300000.0,14000.0,2024.0,81,56,58,69,61,64,50,38,51,77,84,70,71,73,64,179
4180,F. Hadergjonaj,"RB, CDM, LB",71,72,26,2000000.0,9000.0,2023.0,81,65,69,65,70,69,68,44,67,80,81,66,64,67,85,183
14544,K. Gordon,RB,61,67,23,475000.0,3000.0,2023.0,81,54,59,55,56,55,58,48,53,80,81,55,54,54,72,179
8164,J. Gaspar,RB,67,71,24,1400000.0,2000.0,2023.0,81,58,67,60,65,61,65,60,53,79,82,58,63,61,79,172
2133,K. Akpoguma,"CB, RB",74,76,26,4600000.0,26000.0,2024.0,81,55,60,76,60,67,59,31,62,75,86,77,77,76,65,192
3649,A. D'Alberto,"RB, LB, RM",72,75,26,2800000.0,11000.0,2024.0,81,60,67,67,70,67,66,60,54,75,85,65,73,70,68,178
9699,N. Patterson,RB,66,80,19,1900000.0,7000.0,2024.0,81,57,63,62,62,61,62,56,55,80,82,62,63,63,73,178
7003,K. Koizumi,"RB, CDM, CM",68,71,26,1500000.0,2000.0,2023.0,81,58,57,62,59,64,49,32,63,77,84,62,63,65,90,173
10251,K. Vincent-Young,"RB, LB",65,70,25,975000.0,3000.0,2023.0,82,56,64,60,57,58,63,53,55,81,82,61,60,61,67,180
12346,M. Haakenstad,"RB, LB",63,64,27,500000.0,1000.0,2022.0,82,52,58,56,55,56,58,48,52,83,82,56,55,56,80,183
5413,P. Perlaza,"RB, RM",70,70,30,1400000.0,700.0,2023.0,82,64,67,63,70,67,66,59,63,83,82,63,62,66,74,181
3293,Diogo Figueiras,RB,72,72,30,2000000.0,7000.0,2022.0,82,66,74,65,72,69,73,59,66,82,82,67,66,65,73,169
12972,P. Koronkiewicz,"RB, RM",63,63,30,425000.0,1000.0,2022.0,82,55,61,55,58,60,61,44,55,81,83,52,55,55,75,185
744,Clinton Mata,"RB, CB",78,78,28,12500000.0,27000.0,2024.0,82,68,75,76,62,73,74,71,69,79,85,76,76,77,93,180
11685,R. Hernández,"RB, RWB, RM",64,72,23,1200000.0,2000.0,2021.0,82,52,61,59,60,53,58,58,50,81,82,57,59,62,71,172
6118,R. Matsuda,"RB, RM",69,69,29,1200000.0,5000.0,2022.0,82,63,65,62,69,64,62,39,68,80,84,59,63,68,81,171
10426,O. Kakabadze,RB,65,66,26,775000.0,3000.0,2024.0,82,62,63,59,64,62,64,67,63,82,82,56,62,64,71,186
2395,J. Teze,"CB, RB",74,81,21,8000000.0,10000.0,2024.0,82,63,67,74,62,70,66,42,67,80,83,75,75,76,79,183
3392,Y. Candelo,"RM, RB",72,72,29,2300000.0,2000.0,2023.0,82,70,74,55,70,72,75,73,67,80,84,54,54,54,76,172
15474,M. Leasă,"RB, LB, CDM",60,70,22,525000.0,1000.0,2022.0,82,51,54,55,54,56,50,44,54,81,82,52,56,60,59,176
494,N. Mazraoui,RB,80,85,23,29500000.0,17000.0,2022.0,82,74,81,75,74,81,82,67,73,81,83,74,78,75,82,183
6098,N. Lima,"RB, LB",69,71,26,1600000.0,4000.0,2021.0,82,59,67,62,63,62,69,62,54,78,85,63,65,62,76,175
5690,L. Abecasis,RB,69,69,31,1000000.0,4000.0,2021.0,82,63,67,64,68,65,66,73,60,81,82,64,64,66,72,170
7124,G. Kalulu,"CB, RB",68,74,23,1700000.0,2000.0,2022.0,82,55,65,66,56,61,63,46,53,81,83,67,68,69,73,176
11019,R. Negru,RB,65,75,22,1500000.0,2000.0,2024.0,82,56,57,57,65,61,50,55,55,80,83,53,60,63,80,178
3174,D. Diekmeier,"RWB, RB",72,72,31,1700000.0,6000.0,2022.0,82,64,64,68,71,65,65,56,65,80,84,68,69,68,78,188
1427,C. Dagba,RB,76,80,22,10000000.0,49000.0,2024.0,82,70,77,72,72,77,76,63,68,82,82,73,74,73,70,170
5031,J. Andersson,"RB, RWB",70,74,24,2100000.0,12000.0,2023.0,82,64,69,63,67,68,66,68,62,82,82,65,64,67,82,178
5045,Aitor Buñuel,"RB, CB",70,76,23,2400000.0,5000.0,2022.0,82,59,68,62,69,65,66,44,56,82,82,62,65,63,83,173
10811,G. Pashov,RB,65,65,31,525000.0,2000.0,2022.0,82,54,58,60,55,61,61,45,51,80,83,60,61,64,74,184
4424,J. Bataille,"RB, RM, LB",71,79,22,4000000.0,11000.0,2024.0,82,65,70,64,71,67,71,53,67,81,82,62,62,67,81,181
9214,L. Owusu,RB,66,71,24,1200000.0,2000.0,2023.0,82,60,65,58,65,65,66,66,55,81,82,57,64,64,73,174
3077,B. Castillo,"RB, RM",73,80,22,6000000.0,850.0,2025.0,82,62,62,68,70,67,53,41,55,80,83,69,64,70,90,171
11411,B. Wembangomo,RB,64,69,24,825000.0,950.0,2021.0,82,53,64,58,58,57,64,55,46,81,83,56,58,61,75,181
2140,R. López,"RB, RWB",74,74,28,3800000.0,19000.0,2021.0,82,74,69,67,84,72,72,75,77,81,83,65,71,66,81,184
899,De Marcos,"RB, RM, RW",77,77,32,7500000.0,25000.0,2022.0,82,74,76,70,76,79,75,77,68,81,82,72,72,70,87,182
4495,Ale Díez,"RB, RM, LB",71,76,25,2600000.0,6000.0,2023.0,82,61,68,63,70,61,69,73,36,81,83,63,66,65,87,175
11560,P. Olszewski,"RWB, RB",64,72,22,1300000.0,2000.0,2024.0,82,49,58,58,56,58,57,51,35,88,77,58,56,62,67,178
7756,F. Holst,"CM, RB",67,68,26,1200000.0,2000.0,2023.0,82,66,67,62,64,71,63,61,68,84,81,65,61,60,84,175
8249,A. Czerwiński,RB,67,67,28,925000.0,4000.0,2023.0,82,61,64,61,65,63,64,62,53,80,83,60,61,63,80,181
9722,Yan Couto,"RB, RM, RWB",66,81,19,1900000.0,2000.0,2025.0,82,55,65,60,60,62,64,60,56,81,82,59,65,63,72,169
335,Lucas Vázquez,"RW, RB, RM",81,81,30,25000000.0,170000.0,2024.0,82,79,80,69,83,79,81,83,76,83,82,71,66,69,91,173
4834,G. Lovrencsics,RB,70,70,32,1100000.0,600.0,2023.0,82,66,67,64,74,65,64,67,59,86,79,57,68,66,62,177
13266,O. El Hilali,RB,63,81,17,1100000.0,500.0,2025.0,82,50,58,59,55,53,57,45,42,83,81,59,60,60,67,183
10409,J. Ceesay,"RM, RB",65,69,23,1000000.0,2000.0,2023.0,82,58,65,51,62,61,65,47,57,83,81,48,48,55,62,178
478,Nélson Semedo,"RWB, RB",80,81,27,22000000.0,81000.0,2023.0,82,68,81,75,76,75,81,61,65,81,83,75,77,79,84,177
1823,Kaíqundo Calado,"RB, CDM",75,75,25,5500000.0,29000.0,2024.0,82,64,71,72,70,67,73,60,60,76,87,74,69,73,76,184
8094,S. Floranus,"RB, LB",67,74,22,2000000.0,5000.0,2024.0,82,58,68,61,56,67,67,55,64,79,84,57,62,66,75,181
456,Capa,RB,80,80,29,18500000.0,32000.0,2022.0,82,76,77,74,81,80,76,80,67,81,83,74,76,78,93,175
220,Mário Fernandes,RB,82,82,30,26500000.0,57000.0,2024.0,82,74,78,79,75,82,80,66,71,79,84,79,83,81,87,187
15329,D. Pierias,"RW, RB",60,71,21,550000.0,500.0,2023.0,83,51,63,50,53,57,66,32,49,82,83,50,51,55,64,175
3812,J. Juranović,RB,72,75,25,2900000.0,30000.0,2026.0,83,67,70,66,70,71,67,67,67,82,84,66,66,69,82,175
9172,D. Schad,"RB, RM",66,70,24,1100000.0,1000.0,2023.0,83,55,62,59,62,60,59,57,54,84,82,60,62,63,82,176
2752,H. Palacios,"RB, CB, RM",73,73,28,2800000.0,16000.0,2022.0,83,61,61,69,62,70,58,34,60,84,83,69,70,68,90,181
2209,Lekue,"RB, RM, LM",74,74,28,3800000.0,21000.0,2023.0,83,69,73,68,71,70,74,69,64,87,79,68,68,69,73,180
915,J. Tavernier,RB,77,77,29,9500000.0,50000.0,2024.0,83,74,75,72,79,72,76,80,71,82,84,71,73,74,87,180
3549,V. Mogoș,"RWB, RB, RM",72,72,28,2100000.0,10000.0,2024.0,83,63,65,68,66,65,62,66,60,85,81,67,65,71,85,186
2779,A. Zedadka,RB,73,76,26,3700000.0,15000.0,2022.0,83,56,74,65,75,60,75,54,39,85,82,62,71,73,81,173
3052,A. Vigo,"RB, RWB",73,81,22,6500000.0,11000.0,2024.0,83,65,73,68,68,67,76,65,69,84,83,66,71,73,80,175
7289,Ming Tian,"RB, RM",68,70,26,1400000.0,5000.0,2021.0,83,56,62,63,59,58,61,49,52,81,85,59,66,69,77,180
14117,P. Bonilla,RB,62,74,21,950000.0,1000.0,2021.0,83,59,64,52,63,62,63,56,62,82,84,54,54,56,66,173
7733,K. Al Ghamdi,RB,67,67,33,525000.0,10000.0,2023.0,83,60,66,60,63,62,63,55,60,82,84,58,61,59,73,166
8486,E. López,RB,67,76,20,2100000.0,3000.0,2022.0,83,60,71,59,68,62,72,55,56,82,83,58,59,65,78,175
14223,O. Heil,"LW, RW, RB",62,70,20,875000.0,2000.0,2022.0,83,55,67,50,56,59,66,46,54,85,82,53,50,54,53,168
217,J. Corona,"RM, RB, RW",82,82,28,30500000.0,22000.0,2022.0,83,79,85,74,79,82,85,82,71,86,81,75,72,74,88,173
7412,Matheus Silva,RB,68,74,23,1800000.0,5000.0,2023.0,83,51,63,63,59,60,60,47,40,85,82,61,69,65,71,182
7256,F. Domínguez,"RB, RWB, RM",68,76,23,2600000.0,6000.0,2024.0,83,63,71,58,70,66,73,49,63,84,82,54,57,59,86,177
6380,F. Vera,"RWB, RB",69,75,23,2100000.0,6000.0,2023.0,83,53,71,64,65,55,74,39,53,82,84,64,66,69,83,178
1073,V. Rosier,RB,77,82,24,15000000.0,11000.0,2022.0,83,66,76,73,76,69,75,67,62,84,83,73,75,74,84,175
12769,M. Yılmaz,"RB, RM",63,73,22,1000000.0,3000.0,2025.0,83,52,66,56,57,53,67,49,48,82,84,56,59,58,70,174
17956,L. Mauragis,"LW, LWB, RB",55,68,19,300000.0,500.0,2023.0,83,47,56,46,49,49,52,46,48,84,82,44,45,49,73,181
980,M. Casco,"LB, RB, LM",77,77,33,5500000.0,17000.0,2023.0,83,72,80,70,76,73,78,79,67,84,83,69,73,71,84,170
4245,M. Bakakis,"RB, LB, RWB",71,71,30,1600000.0,800.0,2023.0,83,65,69,66,70,68,68,61,66,82,83,65,70,70,74,175
1898,M. Murillo,RB,75,78,25,7000000.0,19000.0,2025.0,83,68,71,71,71,71,70,63,68,81,84,70,71,72,75,183
10412,P. Kurzweg,"LB, RB, LM",65,66,27,750000.0,5000.0,2022.0,83,63,63,56,69,65,63,71,63,81,84,55,61,60,71,180
3986,C. Christie,"RB, RWB",71,71,28,1700000.0,31000.0,2022.0,83,63,68,66,65,67,71,60,60,77,87,63,66,70,82,188
4670,M. Johansson,"RWB, RM, RB",70,70,29,1400000.0,6000.0,2022.0,83,55,71,63,61,60,70,59,58,82,84,63,64,65,90,174
2325,D. Zeefuik,"RB, RWB",74,79,23,6000000.0,28000.0,2024.0,83,61,69,71,72,64,71,48,57,78,87,69,74,74,80,177
13977,K. Skibicki,"RM, RB",62,79,19,1000000.0,1000.0,2024.0,83,58,60,48,64,61,57,56,55,82,84,44,51,57,64,175
730,Héctor Bellerín,"RB, RWB",78,81,26,17000000.0,69000.0,2022.0,83,69,77,73,74,76,77,63,59,82,84,74,76,74,75,178
3939,P. Farkas,"RB, LB, RM",71,71,28,1700000.0,10000.0,2023.0,83,64,67,64,68,66,66,73,66,82,84,64,69,66,88,179
1625,I. Piris,"RB, LB",75,75,32,3900000.0,1000.0,2021.0,83,62,70,70,70,68,66,65,66,91,77,68,71,73,80,173
4097,A. Vindheim,"RB, RM",71,73,25,2200000.0,650.0,2022.0,83,63,68,64,72,61,67,67,57,79,86,63,63,64,84,184
1950,J. Timber,"CB, RB",75,86,20,11500000.0,10000.0,2024.0,83,64,75,75,59,75,75,44,66,80,86,77,69,76,77,179
5400,A. Abdi,"RB, LB, LM",70,71,27,1700000.0,4000.0,2023.0,83,65,68,60,67,70,66,66,60,81,85,57,61,61,83,180
7126,K. Schindler,"RM, ST, RB",68,68,27,1300000.0,11000.0,2023.0,83,61,68,52,66,61,67,56,58,82,83,52,49,56,68,180
8973,P. Stolarski,RB,66,69,25,1000000.0,2000.0,2024.0,83,61,64,57,62,64,62,48,61,85,82,50,63,61,83,181
626,Adnan Vidual,RB,79,79,29,15500000.0,32000.0,2024.0,83,70,71,76,78,75,68,56,63,85,82,75,74,79,81,175
11871,S. Delos,"LB, RB",64,72,22,1300000.0,2000.0,2024.0,83,50,69,57,55,53,69,58,45,85,81,52,63,62,72,183
8180,M. Thurnwald,"RB, RWB, RM",67,72,22,1500000.0,4000.0,2022.0,83,59,70,59,65,61,68,62,58,84,82,60,62,60,87,172
8054,M. Millar,"RWB, RB",67,70,24,1300000.0,2000.0,2022.0,83,58,67,59,60,61,65,55,51,82,84,60,55,56,91,186
13789,F. Rohner,"RM, RB, LM",62,71,22,900000.0,3000.0,2023.0,83,54,63,48,57,60,59,52,55,82,83,50,50,53,65,178
11322,S. Handle,"LB, LM, RB",64,64,28,525000.0,2000.0,2023.0,83,56,69,56,59,59,70,62,46,86,81,57,57,60,79,170
125,Ricardo Pereira,"RB, RM",84,84,27,40500000.0,130000.0,2023.0,83,78,82,80,82,82,81,78,77,82,83,80,83,84,84,175
6319,Ismael Casas,"RB, RM, CB",69,80,20,2900000.0,3000.0,2022.0,83,62,66,62,67,66,65,61,63,82,84,62,61,64,79,174
5978,Lucas Taylor,RB,69,72,26,1700000.0,600.0,2024.0,83,61,70,62,68,66,71,39,57,82,84,61,64,67,69,176
2202,O. Aina,"RB, CB",74,78,24,5500000.0,27000.0,2023.0,83,67,73,70,71,70,75,60,67,87,80,66,73,74,77,184
501,R. Baku,"RM, RB, CM",80,85,23,32000000.0,59000.0,2025.0,84,73,81,70,79,74,83,64,69,83,85,74,75,70,91,176
457,G. Di Lorenzo,RB,80,80,27,20500000.0,63000.0,2026.0,84,73,76,76,76,77,76,69,71,85,83,76,75,78,89,183
1083,F. Bustos,"RB, RWB",77,80,25,13000000.0,14000.0,2022.0,84,72,77,70,75,77,76,74,65,86,82,69,74,72,88,167
16016,S. Al Hamsal,RB,59,63,25,300000.0,2000.0,2023.0,84,46,52,53,56,47,45,44,44,85,83,51,55,57,65,172
5929,An Hyeon Beom,"RM, RB",69,70,26,1600000.0,4000.0,2022.0,84,64,69,59,66,66,69,63,58,85,84,54,59,64,73,179
6264,S. Abdulhamid,RB,69,77,21,3000000.0,11000.0,2022.0,84,58,66,61,67,64,67,45,58,83,85,60,62,64,85,175
3069,Son,RB,73,74,27,3200000.0,20000.0,2024.0,84,64,71,67,71,69,71,65,58,83,85,66,68,68,81,178
7689,N. Devlin,"RB, RWB",67,67,27,975000.0,3000.0,2023.0,84,54,63,61,53,57,62,53,59,81,87,59,64,64,85,183
3503,M. Busch,RB,72,73,26,2500000.0,16000.0,2023.0,84,62,68,66,73,69,69,49,55,85,84,67,65,69,80,182
3169,L. Négo,"RM, RB",72,72,30,2850451.813201148,9017.989362811555,2031.0,84,65,71,63,71,70,71,45,69,78,89,61,64,66,77,181
351,H. Hateboer,"RWB, RB, RM",81,81,27,25000000.0,55000.0,2023.0,84,72,77,77,82,78,79,50,70,80,87,77,77,78,86,185
6253,Á. Preciado,"RB, RWB, RM",69,75,23,2100000.0,6000.0,2023.0,84,59,69,63,70,63,71,50,54,83,85,66,62,67,82,173
3238,C. Gamboa,RB,72,72,31,1700000.0,16000.0,2023.0,84,66,71,67,70,67,70,66,66,86,83,68,67,69,70,175
658,Emerson,RB,79,84,22,25000000.0,70000.0,2026.0,84,71,74,74,77,77,74,73,65,82,85,70,79,78,82,181
4081,Paulinho,RB,71,71,29,1600000.0,9000.0,2022.0,84,61,68,65,65,63,67,66,50,83,85,67,68,67,80,176
637,Odriozola,RB,79,82,25,21500000.0,120000.0,2022.0,84,71,75,74,81,76,76,71,70,83,85,73,77,76,78,176
3569,Kauã Abranches,"CAM, RM, RB",72,72,25,2600000.0,10000.0,2024.0,84,67,73,51,72,70,72,49,58,87,81,34,57,58,77,177
10241,F. Al Sagour,"RB, RM",65,70,25,975000.0,7000.0,2024.0,84,55,62,57,60,57,59,51,51,85,84,60,60,57,75,174
958,Bruno Peres,"RB, RWB, LB",77,77,31,7500000.0,26000.0,2024.0,84,69,75,70,73,73,75,69,66,77,90,68,73,74,80,178
6276,V. Crețu,RB,69,69,32,975000.0,8000.0,2023.0,84,55,61,64,55,61,56,45,45,87,81,64,64,67,89,176
8842,R. Laursen,"RB, RWB",66,66,29,750000.0,4000.0,2022.0,84,57,63,59,63,63,61,46,53,84,84,58,61,63,83,182
705,L. Rodríguez,RB,78,78,30,12000000.0,44000.0,2022.0,84,73,76,70,78,75,77,67,69,86,82,69,73,73,91,177
7312,S. Bakari,RB,68,69,26,1300000.0,3000.0,2023.0,84,60,67,63,63,66,67,58,51,85,83,61,63,65,68,178
4463,H. De La Fuente,RB,71,75,24,2500000.0,5000.0,2024.0,84,61,71,63,66,67,72,53,62,82,85,55,63,68,85,177
4840,R. Fiamozzi,RB,70,70,28,1400000.0,3000.0,2022.0,84,62,65,63,66,68,63,52,68,80,87,72,66,65,89,178
5390,J. Cáceres,"RB, RWB",70,78,21,3400000.0,7000.0,2024.0,84,58,65,63,58,66,63,49,57,84,84,55,65,67,82,173
4959,D. Ramírez,"RB, LM",70,73,25,1900000.0,12000.0,2022.0,84,63,70,64,67,71,68,59,60,86,83,65,61,69,70,166
2080,I. Balliu,RB,74,74,29,3700000.0,17000.0,2023.0,84,68,74,69,74,69,73,63,68,82,85,72,67,67,86,174
2740,Akapo,"RB, LB",73,73,28,2800000.0,22000.0,2022.0,84,60,63,69,74,59,59,66,62,79,88,73,70,68,79,179
4929,F. Sánchez,"RB, RM, RWB",70,70,31,1200000.0,500.0,2022.0,84,61,69,65,62,63,67,51,59,84,84,65,68,70,73,175
1772,M. Wolf,"RM, RB, RWB",75,76,26,6500000.0,44000.0,2024.0,84,70,75,67,72,74,77,69,58,77,89,65,67,67,82,188
2573,B. Bereszyński,RB,73,73,28,2800000.0,15000.0,2023.0,84,64,69,67,67,68,68,60,62,83,85,66,68,69,84,183
10413,D. Anyembe,RB,65,74,22,1500000.0,2000.0,2025.0,85,58,66,56,64,58,66,60,52,84,86,56,56,58,77,189
9171,K. Knoyle,RB,66,72,24,1300000.0,3000.0,2023.0,85,55,64,58,61,58,62,34,53,84,85,57,61,62,91,177
10722,Maguinho,"RB, RM",65,65,29,625000.0,3000.0,2022.0,85,55,67,58,55,58,69,42,53,86,84,53,59,63,69,175
7413,T. Pembélé,"RB, CB, RWB",68,81,18,2700000.0,7000.0,2022.0,85,61,69,63,62,67,69,53,59,84,85,63,65,67,63,182
6612,G. Teigl,"RM, RB",68,68,30,1200000.0,8000.0,2022.0,85,61,66,59,72,63,66,58,62,82,87,60,65,61,75,183
1746,Pablo Maffeo,"RB, RWB",75,82,23,10500000.0,20000.0,2022.0,85,67,72,72,73,72,72,71,63,87,83,71,73,75,74,172
11786,H. Al Yami,"RB, RW",64,73,22,1300000.0,7000.0,2025.0,85,56,64,55,63,58,64,54,51,84,85,54,53,57,87,171
11112,E. Knudtzon,"LM, RB, RM",64,64,32,475000.0,2000.0,2023.0,85,57,63,55,61,58,62,47,49,86,84,57,53,57,74,178
3781,F. Torrent,RB,72,72,29,2100000.0,12000.0,2021.0,85,62,70,64,74,65,70,55,59,83,86,59,66,70,86,173
464,L. Klostermann,"CB, RB, RWB",80,84,25,26500000.0,67000.0,2024.0,85,64,71,82,72,74,71,45,63,81,89,84,86,81,82,187
4010,N. Byrne,"RB, RWB",71,71,29,1600000.0,10000.0,2022.0,85,63,72,63,75,67,73,59,63,87,84,67,63,65,80,172
5281,I. Govea,RB,70,77,24,3000000.0,10000.0,2024.0,85,52,66,66,64,51,67,35,50,84,85,64,70,66,79,176
12054,J. Moutachy,"RB, RM",64,71,23,1100000.0,1000.0,2022.0,85,58,63,57,64,62,64,42,53,84,85,53,60,63,74,175
3510,K. Ehizibue,"RB, RWB",72,75,26,2800000.0,18000.0,2023.0,85,63,70,66,65,66,72,57,66,86,85,62,69,68,77,189
