,Name ,player_positions,overall,potential,value_eur,wage_eur,age,club_contract_valid_until,mentality_vision,passing,dribbling,defending,attacking_crossing,attacking_volleys,attacking_short_passing,skill_long_passing,skill_dribbling,skill_ball_control,skill_curve,skill_fk_accuracy,movement_reactions,power_stamina,mentality_positioning,mentality_composure,mentality_penalties,height_cm
303,T. Delaney,"CDM, CM",81,81,22000000.0,34000.0,29,2025.0,72,74,74,83,68,67,76,80,73,75,71,68,79,87,75,78,60,182
9232,S. Singh,"CAM, CM, RM",66,75,1900000.0,3000.0,22,2022.0,72,68,67,48,67,60,67,65,65,67,70,64,62,64,58,64,64,175
8721,Koh Myong Jin,"CM, CAM, CDM",66,66,525000.0,4000.0,33,2021.0,68,68,68,42,63,56,72,70,68,71,62,62,61,81,69,51,65,185
252,J. Maddison,"CAM, CM",82,85,41500000.0,100000.0,24,2024.0,87,84,84,54,81,70,84,82,84,86,85,84,76,74,80,84,74,175
11273,L. Kassi,"CM, LW",64,65,675000.0,1000.0,26,2021.0,67,64,67,55,59,63,66,62,66,66,62,56,59,63,60,60,60,179
12636,T. Dele-Bashiru,"CAM, CM, LM",63,76,1200000.0,7000.0,21,2022.0,63,57,67,56,44,52,64,58,67,62,44,49,59,64,58,61,55,178
1441,V. Buyalskyi,"CM, CAM",76,76,7500000.0,1000.0,28,2023.0,75,72,79,70,64,52,77,73,80,73,64,65,80,80,74,73,68,175
13643,E. Kitolano,"CAM, ST, CM",62,69,800000.0,900.0,23,2023.0,62,57,62,29,50,63,67,43,61,63,44,42,52,65,63,49,65,176
9353,M. Coulibaly,CM,66,77,1900000.0,5000.0,22,2022.0,63,65,66,64,58,49,71,66,64,68,55,60,68,70,64,66,57,183
18537,R. Fenlon,CM,53,70,240000.0,550.0,19,2022.0,53,54,61,42,51,35,58,54,62,58,51,50,52,48,55,51,41,173
6359,E. Lira,CM,69,83,3400000.0,5000.0,21,2021.0,63,66,66,60,50,43,76,79,66,68,56,52,65,79,58,49,55,170
2340,M. Rojas,"CAM, CM, RM",74,77,5500000.0,16000.0,25,2023.0,73,73,76,59,67,68,75,72,78,79,86,80,68,70,71,65,71,186
9726,C. Clark,"CAM, CM",66,86,2400000.0,6000.0,18,2021.0,62,64,67,43,56,61,70,65,67,64,61,52,61,70,63,60,41,180
1329,O. Tufan,"CM, CDM, CAM",76,79,9500000.0,44000.0,26,2022.0,73,73,76,73,62,55,78,76,79,74,71,65,71,91,74,76,53,179
2225,J. Jankto,"LM, CM",74,77,5500000.0,22000.0,25,2026.0,73,70,74,67,70,60,72,71,74,75,70,50,72,69,76,73,50,180
16785,M. Fofana,"CM, CDM",58,67,450000.0,850.0,20,2024.0,52,58,61,51,58,35,65,62,58,60,51,35,57,73,53,51,39,177
647,E. Bardhi,"LM, CM",79,80,21000000.0,32000.0,25,2022.0,79,78,82,63,77,81,77,74,82,81,89,91,81,75,75,82,78,172
7053,D. Duarte,"LM, CM",68,74,1900000.0,4000.0,21,2024.0,68,63,69,57,61,56,65,62,68,70,65,42,63,71,66,64,50,177
9381,S. Quiroga,"CAM, CM",66,67,975000.0,4000.0,27,2023.0,64,65,70,60,64,39,72,61,69,71,48,46,62,70,57,60,56,162
1413,K. Bare,"CDM, CM",76,82,11000000.0,15000.0,23,2024.0,74,70,74,73,60,50,75,73,74,74,70,55,75,83,70,71,50,174
11911,A. Francis,"CAM, LW, CM",64,75,1300000.0,2000.0,20,2023.0,61,59,67,47,52,54,65,59,67,67,52,49,57,66,64,64,48,184
661,J. Bellingham,"CM, LM",79,89,37000000.0,21000.0,18,2025.0,78,73,80,75,62,64,79,78,80,80,58,45,82,87,72,76,56,186
362,G. Lo Celso,"CM, CAM",81,85,35500000.0,95000.0,25,2025.0,83,82,83,69,79,69,84,83,83,85,82,79,82,76,76,80,65,177
377,H. Aouar,"CM, CAM",81,86,38500000.0,65000.0,23,2023.0,84,81,85,66,70,68,86,80,86,86,80,72,82,76,78,82,74,175
2127,B. Dack,"CAM, CM",74,75,4900000.0,37000.0,27,2024.0,73,71,76,53,68,61,73,69,76,75,76,69,68,63,79,77,62,173
8821,W. Sobota,"CF, CM, CDM",66,66,425000.0,3000.0,34,2022.0,68,64,69,54,61,62,68,61,66,68,54,52,65,68,62,68,59,175
581,J. Hofmann,"CM, RM, LM",79,79,17500000.0,35000.0,28,2023.0,81,80,79,57,80,64,81,81,78,79,77,71,83,86,82,81,71,176
1548,S. Zuber,"LM, CM, LWB",75,75,5500000.0,1000.0,29,2022.0,75,73,73,71,77,57,71,72,73,74,75,66,74,77,73,72,62,182
593,M. Uribe,"CM, CDM",79,79,17000000.0,17000.0,30,2023.0,77,75,76,75,68,50,80,77,76,77,63,63,83,93,75,76,68,182
6371,L. Sučić,"CAM, CM, RM",69,83,3200000.0,5000.0,18,2024.0,65,69,71,50,65,66,72,70,74,72,70,72,61,69,61,70,59,185
4981,R. Niyaz,"CAM, CM, CDM",70,73,2100000.0,9000.0,26,2023.0,71,70,72,61,69,66,72,68,71,70,64,62,64,70,73,66,60,165
11875,B. Fadiga,"CM, CAM",64,78,1400000.0,11000.0,20,2022.0,62,60,71,59,48,37,67,61,71,69,52,47,65,68,58,62,50,178
13539,M. Aaquist,"CM, LW",62,64,500000.0,2000.0,26,2022.0,62,62,67,58,60,48,65,62,64,65,62,50,60,70,60,64,46,176
9346,I. Zhigulev,"CM, CAM",66,71,1200000.0,3000.0,25,2023.0,62,63,66,63,57,48,69,66,65,67,59,41,61,76,58,59,45,174
17974,D. Croitoru,"CAM, CM, ST",55,73,325000.0,500.0,17,2023.0,54,49,55,34,43,53,56,51,52,58,29,20,46,59,55,47,21,177
8422,Filipe Nascimento,"CM, CDM",67,70,1300000.0,2000.0,26,2023.0,71,68,69,54,65,53,70,70,66,70,59,63,63,68,58,61,58,175
11440,C. Ainley,CM,64,70,925000.0,2000.0,23,2023.0,65,60,68,55,54,40,64,63,65,64,52,41,61,74,63,62,49,173
1255,V. Claesson,"CAM, LM, CM",76,76,2850451.813201148,9017.989362811555,29,2031.0,80,74,75,48,68,65,75,73,74,77,70,64,77,88,78,77,64,183
15836,R. Ilie,"CAM, CM",60,71,525000.0,550.0,18,2022.0,56,56,61,49,47,54,62,55,60,62,61,56,46,56,58,57,60,183
413,R. Pereyra,"CM, LM, CF",80,80,20000000.0,23000.0,30,2023.0,79,79,81,68,73,73,82,80,83,82,78,74,80,87,78,78,72,182
5636,S. Thern,CM,69,69,1400000.0,3000.0,28,2023.0,73,67,71,58,56,68,70,67,70,69,74,59,65,80,66,68,53,181
381,Pedro Gonçalves,"RW, CM",81,88,51500000.0,19000.0,23,2025.0,81,79,84,56,75,79,83,78,83,84,77,72,84,85,84,86,74,173
758,R. Zobnin,"CDM, CM, RM",78,80,15000000.0,51000.0,27,2024.0,72,74,77,76,73,55,78,76,77,81,65,66,77,90,68,73,67,182
11638,Charles,"CM, CDM",64,67,775000.0,6000.0,25,2026.0,57,62,65,61,55,57,69,66,64,67,58,51,58,66,67,64,50,186
9100,B. Innocent,"CDM, CM",66,70,1100000.0,2000.0,25,2021.0,51,54,66,60,42,38,62,64,64,64,47,35,60,74,42,67,47,178
8527,J. Palacios,"RM, CM",67,77,2300000.0,5000.0,22,2023.0,62,64,68,54,64,54,70,62,68,65,56,46,56,73,60,67,55,165
14762,L. Dumitriu,"CM, CAM",61,61,325000.0,1000.0,28,2023.0,63,62,60,50,53,60,69,65,61,53,54,51,64,64,62,54,50,178
11652,N. Butzen,"CM, RB, RM",64,64,575000.0,900.0,28,2023.0,56,60,65,59,56,38,66,64,62,65,48,55,64,91,63,60,35,179
771,S. Fofana,CM,78,80,17500000.0,32000.0,26,2024.0,74,72,78,72,62,59,80,74,78,80,62,42,80,80,77,78,56,185
7336,S. Alexandropoulos,"CDM, CM",68,81,2700000.0,500.0,19,2024.0,56,61,67,65,50,48,72,65,65,72,50,38,62,71,56,64,39,183
4058,Paulinho,"CM, RW",71,72,2200000.0,15000.0,26,2023.0,74,73,76,44,70,64,74,73,77,70,67,72,73,72,74,71,69,168
716,F. Midtsjø,"CM, CDM",78,78,15000000.0,13000.0,27,2023.0,76,77,77,71,73,60,83,80,75,78,66,55,80,90,66,78,51,176
8539,J. Márquez,"CM, CDM",67,81,2500000.0,4000.0,21,2023.0,60,64,71,66,50,46,75,67,70,72,61,58,61,81,50,70,56,177
7706,T. Kløve,CM,67,67,975000.0,5000.0,30,2024.0,69,64,70,58,55,62,68,62,68,68,64,60,69,86,57,67,47,177
6189,G. Lódico,"CM, CAM",69,76,2800000.0,7000.0,23,2021.0,69,70,75,55,65,56,73,73,75,73,71,66,63,70,63,70,52,173
6677,B. Saller,"RB, CM, CAM",68,68,1100000.0,5000.0,28,2024.0,64,64,66,64,68,48,67,65,63,65,52,40,66,70,57,62,46,178
12631,T. Sugimoto,"CF, LM, CM",63,67,675000.0,1000.0,25,2022.0,64,58,68,37,47,42,63,55,65,65,54,48,60,60,61,60,54,162
5731,A. Trondsen,"CM, LB",69,72,1800000.0,12000.0,26,2024.0,70,69,69,66,67,52,70,68,68,68,69,68,66,85,67,64,60,183
12155,R. Bochi,"CDM, CM",64,64,400000.0,3000.0,31,2021.0,58,59,64,61,51,41,69,61,57,67,47,40,66,70,59,66,45,175
18078,Buni Jorge,"CM, CAM",55,65,275000.0,650.0,20,2025.0,49,54,57,46,45,42,65,57,54,53,36,35,54,64,56,38,49,168
1092,M. Camara,"CM, CDM",77,82,16000000.0,1000.0,24,2024.0,73,73,75,74,69,66,77,78,74,77,69,55,76,88,75,77,54,182
3300,R. Baca,"CM, CDM",72,72,1900000.0,39000.0,31,2022.0,73,71,72,61,65,54,75,71,69,73,66,58,73,92,64,75,58,173
12477,P. Becker,"CM, RM, CAM",63,63,475000.0,3000.0,28,2022.0,68,67,67,48,62,34,68,68,65,68,68,69,64,34,63,55,55,173
11548,S. McLoughlin,"CM, RWB",64,71,1200000.0,2000.0,24,2022.0,63,62,66,58,62,51,64,62,65,64,55,47,62,76,62,59,45,175
14648,Tian Yinong,"CM, CDM",61,61,325000.0,2000.0,30,2021.0,65,55,61,58,31,28,66,63,56,66,30,27,57,82,62,48,38,182
4110,K. Acosta,"CDM, CM",71,76,2500000.0,5000.0,25,2021.0,66,69,72,66,68,55,71,67,71,72,77,73,73,90,66,72,66,178
1375,Rubem Esteiro,"RM, CM",76,76,4700000.0,35000.0,33,2024.0,75,73,76,54,84,62,71,68,76,76,67,65,72,80,68,64,62,179
7953,J. McGrath,CM,67,72,1500000.0,3000.0,24,2022.0,66,65,70,57,58,52,70,68,69,68,56,53,64,85,64,66,74,175
14004,J. Burroughs,"RWB, CM, LWB",62,76,925000.0,3000.0,20,2022.0,49,58,59,57,61,47,65,59,60,58,58,35,51,57,55,58,49,188
11971,A. Beka Beka,"CDM, CB, CM",64,79,1300000.0,7000.0,20,2026.0,54,59,65,59,55,36,67,62,64,66,51,38,60,76,62,49,44,178
16400,M. Anderson,CM,59,70,500000.0,1000.0,20,2023.0,58,56,64,50,50,35,61,59,58,61,46,43,57,67,56,60,45,167
1893,J. Willock,"CAM, CM",75,83,12500000.0,26000.0,21,2026.0,69,68,76,61,60,66,76,69,78,77,64,46,77,74,78,70,62,186
1875,C. Rodríguez,"CM, CDM",75,82,11000000.0,36000.0,24,2023.0,75,73,76,68,63,50,80,75,75,77,61,61,73,85,68,80,62,176
3620,Curro Sánchez,"RM, CAM, CM",72,75,3100000.0,9000.0,25,2024.0,75,70,73,41,70,56,68,67,73,71,75,73,65,67,69,72,70,173
8213,D. Gazdag,"CAM, CM",67,72,1500000.0,3000.0,25,2022.0,68,64,68,51,51,59,69,67,69,68,61,60,68,65,59,60,48,178
16308,A. Acosta,"LB, CM, LM",59,73,525000.0,500.0,20,2021.0,46,47,60,51,45,28,63,22,63,52,30,33,57,73,53,39,35,177
16286,M. Braunöder,"CM, CDM",59,75,575000.0,2000.0,19,2022.0,61,55,65,53,39,40,61,59,65,62,60,35,59,61,47,43,39,172
4809,J. Dezi,"CM, CAM",70,70,1600000.0,12000.0,29,2022.0,69,66,70,62,54,53,71,70,69,72,55,58,64,93,69,70,52,178
2284,M. Cafaro,"LM, RM, CM",74,78,6000000.0,19000.0,24,2022.0,69,72,77,44,74,59,72,71,77,76,71,75,71,71,70,68,72,178
2407,R. Sánchez,"CM, CDM",74,78,6000000.0,36000.0,25,2024.0,70,71,74,69,59,51,77,73,73,77,74,75,73,80,65,68,65,170
4,K. De Bruyne,"CM, CAM",91,91,125500000.0,350000.0,30,2025.0,94,93,88,64,94,82,94,93,88,91,85,83,91,89,88,89,83,181
4856,J. Gómez,"RB, CM, RWB",70,70,1500000.0,6000.0,27,2025.0,58,63,71,64,59,58,70,66,73,69,59,54,70,85,62,59,63,176
16530,Chen Zhongliu,"CAM, CM",58,58,220000.0,2000.0,27,2021.0,57,57,56,50,49,47,63,60,54,55,49,48,64,60,52,52,60,185
3713,K. Galanopoulos,"CM, CDM",72,78,3700000.0,850.0,23,2023.0,68,70,71,71,65,59,76,72,70,74,65,48,67,75,72,64,49,172
13659,J. Penrice,"LB, CM, LM",62,69,775000.0,1000.0,22,2024.0,55,54,62,56,61,36,53,46,60,58,57,59,57,73,52,56,48,177
4699,Ö. Bayram,"LB, CM, LM",70,70,1400000.0,26000.0,29,2024.0,62,68,72,63,75,63,67,66,74,68,79,74,70,82,66,64,70,173
2145,J. Ramírez,"CM, LM, LW",74,74,4200000.0,16000.0,28,2024.0,74,71,78,62,64,49,76,73,79,78,68,56,70,81,72,72,68,174
9873,L. Kalludra,"CM, CAM",65,65,700000.0,1000.0,29,2023.0,67,64,70,51,60,48,68,64,67,66,58,53,64,74,66,64,45,170
2256,Dani Rochelinhas,"CAM, CM",74,74,4100000.0,15000.0,29,2024.0,76,72,76,34,66,61,74,71,75,76,72,73,74,71,77,78,71,178
4944,C. Aboagye,CM,70,73,2100000.0,12000.0,26,2021.0,75,72,75,52,66,54,75,73,74,74,73,62,68,68,60,65,68,165
7998,M. Pittón,"CM, CDM",67,67,1100000.0,5000.0,26,2021.0,65,65,68,62,54,48,73,71,67,68,47,55,66,83,57,58,45,181
4946,O. Kemen,"CM, LM, CAM",70,75,2400000.0,8000.0,24,2024.0,71,65,72,65,55,51,68,69,72,71,52,53,72,87,61,70,57,177
13884,B. Lederman,CM,62,72,900000.0,1000.0,21,2024.0,58,61,66,50,58,52,65,64,64,65,57,58,62,71,58,56,44,182
16710,G. Caschili,CM,58,77,500000.0,500.0,17,2022.0,60,57,64,51,44,37,65,60,64,65,46,43,62,33,40,49,42,171
10066,M. Starke,"CAM, ST, CM",65,65,700000.0,950.0,30,2022.0,58,62,67,33,66,60,64,52,68,67,75,71,61,85,60,56,59,179
8333,D. Saddiki,"CDM, CM",67,70,1300000.0,3000.0,24,2022.0,58,59,62,66,56,47,63,63,60,61,50,43,63,78,47,66,46,179
337,A. Rabiot,"CM, CDM",81,82,30000000.0,87000.0,26,2023.0,75,76,80,76,70,69,84,80,80,84,55,59,82,86,76,80,67,192
312,Sergi Roberto,"RB, CM, RM",81,81,22500000.0,140000.0,29,2022.0,82,80,77,76,82,50,81,78,78,80,78,60,78,92,69,76,57,178
8312,S. Ndlovu,"CM, LM, LB",67,71,1500000.0,500.0,24,2023.0,65,65,69,61,67,41,70,68,71,69,45,38,62,64,63,60,52,170
1637,K. Olsson,CM,75,77,7000000.0,22000.0,26,2025.0,80,75,77,63,67,51,79,75,75,79,71,67,72,80,69,78,50,181
13086,L. Larsen,"RM, CM",63,69,775000.0,950.0,22,2022.0,54,56,65,52,58,54,59,52,65,63,57,53,56,66,57,59,58,175
8336,B. Motshwari,"CM, CAM, RM",67,67,975000.0,500.0,30,2022.0,62,66,69,55,57,54,73,74,68,68,55,53,65,70,61,68,61,172
1407,P. Aquino,"CDM, CM",76,80,9500000.0,39000.0,26,2024.0,66,66,68,73,53,22,74,72,60,74,49,58,73,86,59,65,64,175
4306,Jairão Zezé,"CAM, CM",71,71,2200000.0,7000.0,21,2024.0,75,73,77,41,74,62,76,63,76,77,74,75,63,64,62,71,72,169
6822,A. Tahiri,"CAM, CM",68,69,1400000.0,7000.0,26,2023.0,71,68,73,36,63,48,72,60,72,74,69,66,61,82,54,64,62,179
1662,R. Pizarro,"CAM, LM, CM",75,75,6000000.0,9000.0,27,2021.0,75,73,77,55,72,73,75,72,77,78,72,54,72,71,72,72,67,175
11288,S. Mauk,"CM, CAM",64,66,725000.0,1000.0,25,2022.0,63,62,67,54,60,56,64,63,65,67,59,46,61,78,67,62,50,176
8258,T. Reijnders,"CM, CAM",67,74,2100000.0,3000.0,22,2025.0,67,67,70,58,64,51,70,68,69,70,57,56,70,73,56,70,57,185
2819,H. Hajradinović,"CAM, CM",73,73,3200000.0,13000.0,27,2022.0,75,74,74,50,70,60,77,75,73,74,70,67,69,90,70,63,70,178
3790,Luquinha,"CAM, CM",72,82,5000000.0,5000.0,20,2024.0,75,74,76,34,79,60,73,75,73,74,64,65,69,67,73,71,60,167
14119,D. Vekemans,"LM, CM",62,71,900000.0,2000.0,21,2022.0,51,57,61,38,62,54,62,53,60,60,49,36,59,57,56,45,58,180
8244,A. Medina,"CM, RM",67,74,2000000.0,13000.0,23,2022.0,65,64,67,59,53,49,73,70,70,66,43,41,65,71,68,55,55,180
2790,André Simões,"CDM, CM",73,73,2100000.0,1000.0,31,2023.0,73,70,73,73,68,60,73,73,73,74,68,47,70,77,59,74,65,177
13248,M. Katona,"CM, RB",63,70,950000.0,500.0,24,2023.0,54,59,65,52,52,49,67,65,59,64,47,37,70,91,58,66,48,176
1804,J. Reine-Adélaïde,"CM, CAM, RW",75,82,11000000.0,43000.0,23,2024.0,77,72,80,54,65,63,78,72,83,79,61,53,76,75,75,78,55,184
8913,A. Gilbey,CM,66,69,1100000.0,3000.0,26,2023.0,64,61,67,62,51,57,65,66,65,65,57,56,61,89,60,61,56,183
7209,J. Buckley,CM,68,79,2700000.0,12000.0,21,2024.0,71,64,69,61,52,47,72,69,70,65,47,38,70,76,61,69,38,173
1684,G. Kamara,CM,75,80,8000000.0,44000.0,25,2023.0,74,70,76,72,58,46,78,76,75,77,59,47,75,86,64,77,53,183
3801,F. Waller,"LM, CM",72,76,3400000.0,11000.0,24,2023.0,66,71,72,64,72,52,74,72,71,72,72,70,64,70,65,69,53,174
8288,K. Gutiérrez,"CDM, CM",67,72,1400000.0,5000.0,24,2022.0,66,65,68,60,53,45,75,65,67,65,51,59,61,80,60,57,53,168
368,Rosberto Dourado,"CDM, CM, CAM",81,81,27000000.0,26000.0,21,2024.0,77,74,77,82,61,57,82,78,77,76,54,57,80,91,58,81,77,175
3690,K. Zachariassen,CM,72,73,2700000.0,850.0,27,2024.0,70,68,71,67,62,60,73,70,70,73,57,51,67,92,72,70,59,180
3473,H. Yamaguchi,"CDM, CM",72,72,2000000.0,7000.0,30,2022.0,70,68,70,68,57,63,73,71,68,70,64,66,69,84,62,75,58,173
254,M. Ødegaard,"CAM, CM",82,88,49000000.0,89000.0,22,2026.0,86,83,84,58,84,73,83,81,85,85,81,83,74,78,76,76,63,178
229,J. Veretout,"CDM, CM",82,83,29500000.0,66000.0,28,2024.0,74,77,79,77,69,72,85,80,76,82,69,71,79,85,69,82,85,177
8895,S. Savić,"CAM, LM, CM",66,66,900000.0,3000.0,27,2022.0,64,63,71,30,59,61,65,61,70,70,66,58,61,65,62,62,51,169
336,Fred,"CDM, CM",81,81,22500000.0,120000.0,28,2023.0,73,77,81,75,70,65,82,80,79,80,76,74,86,93,70,79,64,169
15298,E. Brenden,"LM, RM, CM",60,60,250000.0,800.0,27,2021.0,53,54,63,42,55,45,57,50,62,59,48,42,49,69,57,61,55,180
10385,Y. Matsushita,"CDM, CM, LB",65,67,775000.0,2000.0,27,2022.0,65,66,63,62,68,40,67,65,62,67,59,65,62,59,60,57,44,174
3660,O. Etebo,"CM, CDM",72,76,3200000.0,20000.0,25,2022.0,67,68,75,71,61,66,72,70,74,76,62,66,73,87,65,68,69,176
8935,P. Weihrauch,"CM, CAM",66,67,975000.0,5000.0,27,2022.0,66,64,73,54,60,62,69,58,73,72,62,55,68,73,63,67,55,181
101,G. Wijnaldum,"CM, CDM",84,84,40500000.0,115000.0,30,2024.0,79,80,86,79,72,73,87,81,85,88,78,73,86,93,79,86,74,175
10353,M. Corboz,CM,65,66,825000.0,800.0,26,2023.0,64,61,65,59,57,42,66,64,64,64,41,33,64,84,59,57,43,180
3465,B. Mensah,"CAM, CM",72,75,3100000.0,11000.0,26,2022.0,72,71,74,62,64,49,74,69,75,76,77,76,65,72,67,69,59,180
15196,A. Oggesen,CM,60,61,275000.0,2000.0,27,2024.0,60,58,67,40,58,61,63,56,65,65,43,45,64,71,57,53,46,182
2772,P. Berg,"CM, CDM",73,81,6500000.0,5000.0,23,2021.0,74,72,72,63,64,52,77,74,70,73,66,63,72,92,67,74,58,180
1861,R. Aliendro,"CM, CDM",75,75,5500000.0,14000.0,30,2022.0,73,72,78,73,69,67,77,68,77,78,67,53,73,83,75,79,65,177
9595,M. Domański,"CAM, CM",66,66,825000.0,1000.0,30,2022.0,64,63,66,56,66,52,64,60,62,63,63,55,64,94,68,59,61,168
1781,İ. Kahveci,"CM, CAM, RW",75,78,7500000.0,40000.0,25,2025.0,77,76,77,65,70,60,78,75,78,78,77,77,75,84,67,74,54,176
2805,A. Traoré,"CAM, CM, RW",73,76,4000000.0,13000.0,26,2022.0,73,73,75,61,71,56,75,72,76,75,73,71,70,77,70,69,53,178
1613,D. Chará,"CDM, CM",75,75,1600000.0,6000.0,35,2021.0,68,66,71,71,47,54,75,72,70,71,64,59,72,92,64,72,62,172
7852,Wu Xi,"CM, CDM",67,67,800000.0,6000.0,32,2021.0,68,67,64,65,68,66,67,69,63,67,63,54,66,78,62,55,62,180
10026,C. Matei,"CM, CAM, RW",65,65,700000.0,2000.0,29,2025.0,65,65,68,54,66,60,66,63,67,67,66,59,62,80,66,62,60,175
2844,M. Svanberg,"CM, CDM, RM",73,80,6000000.0,22000.0,22,2023.0,75,74,76,62,68,53,78,76,76,78,66,63,66,72,58,73,57,185
1674,D. Kohr,"CDM, CM",75,76,6000000.0,23000.0,27,2022.0,68,62,70,75,42,45,73,66,69,73,51,46,71,81,49,69,47,183
2832,A. Castro,"CM, CF",73,73,3300000.0,12000.0,26,2021.0,74,72,77,64,70,63,72,70,76,77,81,65,73,71,76,80,55,183
1714,D. Sinkgraven,"LB, CM",75,77,6500000.0,36000.0,25,2023.0,74,73,79,72,75,67,72,75,79,80,74,65,72,74,70,69,56,179
2826,J. Hromada,"CDM, CM",73,78,4100000.0,750.0,25,2023.0,70,66,73,71,61,44,72,67,72,72,51,43,72,84,68,71,46,180
17351,Ș. Pănoiu,"CM, LM, RM",57,72,375000.0,550.0,18,2022.0,55,56,61,53,45,45,65,57,60,60,49,50,50,58,53,44,57,177
2810,Pol Llonch,"CDM, CM",73,73,2700000.0,8000.0,28,2024.0,53,60,65,73,55,49,68,60,60,65,53,55,70,84,52,72,51,171
8111,S. Al Najai,"CM, CAM, RM",67,74,2000000.0,11000.0,24,2024.0,65,64,70,57,59,55,70,62,68,73,57,45,65,75,73,71,50,176
2383,A. Gholizadeh,"LM, RM, CM",74,76,5500000.0,13000.0,25,2022.0,73,68,77,48,65,58,68,65,78,78,63,65,70,80,70,72,55,176
9901,N. Yamada,"CM, CF, CAM",65,65,675000.0,1000.0,30,2022.0,61,61,69,62,52,57,65,61,67,67,62,66,59,82,69,64,42,168
3271,A. Acquah,"CDM, CM",72,72,2000000.0,12000.0,29,2023.0,69,67,72,69,60,53,73,67,72,69,60,54,72,89,69,68,60,179
10222,A. Cannon,"CM, CAM",65,70,1000000.0,4000.0,25,2023.0,64,63,69,60,58,52,68,62,67,68,60,50,67,75,63,63,49,176
9224,K. Kozuka,"CF, CAM, CM",66,66,950000.0,4000.0,26,2022.0,70,67,67,40,64,47,68,66,67,67,62,67,61,64,70,60,46,174
1052,N. Nández,"CM, CDM, RM",77,82,15500000.0,31000.0,25,2024.0,74,72,77,76,65,50,80,72,75,78,51,52,81,93,75,80,55,172
10190,S. Filip,"LB, LM, CM",65,66,750000.0,2000.0,27,2023.0,58,59,64,59,58,35,64,60,62,64,45,43,61,71,62,65,47,179
3429,J. Laurent,"CDM, CM",72,75,2800000.0,19000.0,26,2022.0,66,64,70,69,59,53,68,68,70,72,56,45,67,90,62,70,51,188
7590,T. Sana,"CAM, ST, CM",67,67,850000.0,2000.0,31,2022.0,63,62,71,32,60,58,65,56,70,70,69,61,64,71,69,65,64,172
10289,M. Listkowski,"CM, RM, RW",65,72,1400000.0,1000.0,23,2025.0,68,62,71,50,49,52,70,65,72,70,52,30,60,76,61,61,63,178
854,R. Gravenberch,"CM, CDM",78,90,33000000.0,11000.0,19,2023.0,80,77,82,68,74,69,79,78,83,84,73,56,73,81,72,79,58,190
17992,A. Pyndt,"CM, CDM, CAM",55,66,275000.0,2000.0,20,2023.0,53,49,59,51,31,36,58,57,57,59,32,33,51,66,50,54,42,175
1442,M. Shaparenko,"CM, CAM",76,84,17000000.0,900.0,22,2025.0,80,76,78,64,70,58,77,75,78,80,72,74,72,74,72,66,55,177
10092,I. Ssewankambo,"CDM, CM",65,67,800000.0,1000.0,25,2022.0,57,57,60,59,54,34,61,58,58,61,52,45,59,85,49,59,40,179
9410,F. Escobar,"CB, CDM, CM",66,71,1100000.0,3000.0,26,2023.0,33,40,46,64,30,30,47,48,41,40,32,45,63,83,35,61,47,185
8335,L. Ilić,"CAM, CM",67,76,2300000.0,3000.0,21,2022.0,72,67,70,41,67,56,68,64,71,69,67,52,58,63,61,66,41,182
17903,S. Wangjam,"CM, CDM, LM",55,65,275000.0,500.0,20,2024.0,55,51,56,47,37,26,59,58,48,54,30,41,59,81,39,56,39,166
9326,Han Seung Gyu,"CAM, CM, RM",66,70,1200000.0,3000.0,24,2021.0,67,64,68,46,62,42,66,60,68,67,63,55,66,68,63,61,47,174
1353,A. Zambo Anguissa,"CM, CDM",76,80,10500000.0,49000.0,25,2022.0,74,70,80,74,58,50,78,73,84,78,59,46,74,79,73,79,62,184
2987,E. Kılınç,"RM, CM, LM",73,73,3300000.0,40000.0,26,2024.0,68,67,74,47,64,49,72,65,74,72,68,50,72,83,68,65,67,174
1364,Toni Villa,"LM, CAM, CM",76,77,9000000.0,12000.0,26,2023.0,76,74,80,52,76,52,76,73,80,81,75,51,73,68,67,74,60,172
5931,T. Tekie,"CM, CDM",69,73,2000000.0,6000.0,24,2022.0,72,70,75,51,64,58,75,72,73,72,63,54,69,80,53,68,48,175
4546,Paulinho,"CM, LM",71,76,2800000.0,18000.0,24,2025.0,71,66,77,66,55,62,70,66,78,76,69,50,72,86,68,74,52,173
12129,Jair,CM,64,65,675000.0,500.0,26,2022.0,64,62,66,56,54,45,65,64,65,64,57,57,63,79,58,66,60,174
11727,J. Kitolano,CM,64,78,1400000.0,800.0,19,2022.0,62,60,68,57,52,45,66,63,65,66,58,39,60,83,62,68,43,170
5452,J. Portillo,"CB, CM",70,78,3300000.0,5000.0,21,2024.0,55,59,68,69,58,49,66,63,68,66,43,41,63,81,57,53,49,182
4574,C. Puertas,"CM, CDM",71,78,3800000.0,9000.0,22,2023.0,69,69,71,68,65,49,73,68,71,73,67,58,62,90,65,64,48,178
3907,P. Schiattarella,"CM, CDM",71,71,875000.0,19000.0,34,2023.0,70,70,73,62,63,61,76,71,72,76,65,58,71,75,68,69,57,178
3888,Go Yo Han,"RM, CM, ST",71,71,1200000.0,5000.0,33,2022.0,68,68,70,63,64,50,74,68,65,67,52,62,72,90,68,65,52,170
5356,N. Capaldo,"CM, RB",70,77,3200000.0,13000.0,22,2026.0,66,66,68,68,58,50,74,71,64,68,56,45,74,86,65,72,60,177
