,Name ,player_positions,overall,potential,age,physic,preferred_foot,height_cm,club_contract_valid_until,value_eur,power_jumping,power_strength,defending,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,mentality_interceptions,mentality_aggression,mentality_composure,passing,skill_long_passing,attacking_heading_accuracy,power_long_shots
2296,M. Wöber,"CB, LB",74,80,23,80,Left,189,2024.0,6000000.0,81,83,73,70,75,77,70,78,67,63,68,77,54
12424,J. Geria,"RB, CB",63,63,28,72,Right,184,2022.0,425000.0,80,75,59,56,60,62,61,68,57,52,57,54,34
2759,Diego Rico,"LB, LWB, CB",73,73,28,74,Left,183,2023.0,2800000.0,73,75,71,70,72,70,73,70,65,69,60,65,68
6229,C. Kobald,CB,69,74,23,70,Right,186,2022.0,1900000.0,83,76,70,70,72,70,66,65,51,54,69,68,23
12085,A. Barry,"CB, CDM, RB",64,72,21,69,Right,185,2022.0,1200000.0,82,76,65,59,70,68,63,54,59,31,30,64,20
16612,J. Clarke,"RB, CB",58,68,21,64,Right,183,2022.0,425000.0,70,63,53,54,54,53,53,63,54,48,48,51,33
2337,A. Caci,"LB, LWB, CB",74,80,24,72,Right,186,2022.0,6000000.0,74,74,72,72,72,71,74,62,68,67,69,72,42
17166,J. Courtney-Perkins,"CB, LWB",57,70,18,67,Left,189,2025.0,350000.0,76,75,55,56,56,55,55,49,37,39,44,53,20
4540,C. Richards,"CB, RB",71,84,21,73,Right,188,2022.0,4300000.0,90,75,71,65,75,71,69,65,61,57,63,76,22
14725,D. Revan,"CB, LB",61,76,20,65,Left,192,2022.0,750000.0,67,71,60,59,60,61,60,72,49,39,42,60,23
13688,F. Arkenberg,"CB, CDM, RB",62,65,25,69,Right,185,2022.0,475000.0,80,71,61,62,65,64,58,60,50,50,51,51,27
757,T. Mings,CB,78,80,28,81,Left,196,2024.0,14000000.0,71,84,78,79,78,77,78,86,71,67,75,77,42
14950,José Urbina,"LB, CB",61,73,21,53,Left,175,2022.0,775000.0,64,48,58,59,60,62,59,61,48,49,49,45,28
13561,R. Johnson,CB,62,66,24,73,Left,188,2023.0,525000.0,78,77,60,60,61,61,59,68,55,44,45,62,25
1287,R. Bazoer,"CB, CDM",76,80,24,75,Right,184,2022.0,9500000.0,75,78,74,74,74,72,77,67,82,77,84,72,72
17847,S. Golui,"CB, RB",55,63,23,69,Right,180,2023.0,250000.0,69,68,54,59,50,53,53,55,40,38,31,51,24
1112,L. Romo,"CDM, CB, CM",77,82,26,85,Right,182,2022.0,14000000.0,88,90,75,74,77,73,76,76,69,65,77,75,61
14000,Park Dae Won,"CB, LB",62,70,23,67,Right,178,2022.0,825000.0,76,66,61,64,61,60,61,65,55,58,58,54,57
4506,M. Camara,CB,71,80,23,78,Right,191,2024.0,3900000.0,79,85,70,65,73,72,67,72,55,51,61,77,26
18103,J. Khemdee,CB,55,67,19,63,Right,190,2023.0,275000.0,70,70,54,50,59,54,55,44,42,43,44,51,41
4464,S. Barreto,CB,71,78,22,76,Right,183,2023.0,3500000.0,77,77,70,69,71,71,69,77,53,43,39,71,28
13908,C. Mamengi,CB,62,75,20,69,Left,182,2023.0,900000.0,81,72,60,60,60,60,58,70,59,47,54,62,30
890,Ö. Toprak,CB,77,77,31,70,Right,186,2023.0,7000000.0,82,77,80,80,83,76,76,70,78,61,69,78,29
4269,P. Hatzidiakos,CB,71,77,24,73,Right,181,2024.0,2700000.0,76,73,69,69,68,67,70,73,70,65,70,72,56
14435,E. Hewitt,"CB, RB",61,62,27,70,Right,180,2023.0,325000.0,83,70,59,60,61,58,59,55,62,57,56,53,55
3823,T. Kacharaba,CB,72,76,26,75,Right,189,2022.0,2900000.0,71,80,71,65,74,73,72,76,65,47,58,73,22
3327,A. Jung,"CB, LB",72,72,29,79,Left,185,2023.0,2000000.0,77,80,72,74,74,67,70,72,64,66,67,68,66
15590,M. Pabai,"RB, CB",60,70,20,66,Right,189,2023.0,525000.0,55,77,56,54,61,60,52,55,50,44,36,46,28
12856,A. Odimayo,"CB, RWB",63,73,21,69,Right,183,2022.0,1000000.0,77,71,62,63,64,62,61,64,48,46,48,58,23
584,C. Mbemba,CB,79,82,26,78,Right,182,2022.0,20500000.0,90,80,80,78,82,80,78,81,70,56,66,79,42
502,Unai Núñez,CB,80,84,24,76,Right,186,2023.0,27000000.0,79,79,81,78,83,84,81,78,62,49,50,81,17
1675,A. Scholz,CB,75,76,28,79,Right,189,2023.0,5500000.0,69,83,75,75,76,74,76,74,79,65,72,72,55
15471,K. Takahata,"CB, LM",60,69,20,58,Left,175,2022.0,500000.0,57,66,59,57,63,56,59,58,40,56,54,59,33
1435,S. Bornauw,CB,76,82,22,76,Right,191,2026.0,11000000.0,67,79,78,79,76,80,75,81,68,60,71,80,40
5278,J. Beyer,"RB, CB",70,79,21,68,Right,187,2022.0,3400000.0,83,69,70,69,74,72,66,72,66,57,53,62,30
3820,A. Ismajli,CB,72,76,24,66,Right,185,2025.0,3000000.0,68,65,74,75,75,73,76,71,67,49,63,69,23
13271,R. Balker,"CB, RB",63,71,22,74,Right,193,2024.0,1000000.0,60,81,63,63,66,61,61,70,54,48,58,57,33
13886,Zhu Chenjie,CB,62,74,20,74,Right,185,2021.0,900000.0,68,74,60,56,61,63,63,70,57,47,57,61,34
7882,M. Cacutalua,"CB, RB, RM",67,72,26,67,Right,188,2022.0,1300000.0,72,73,68,70,69,65,67,60,56,47,51,66,33
11731,I. Ogbu,"CB, CM",64,75,21,74,Right,187,2025.0,1200000.0,81,83,63,61,64,61,64,54,46,51,58,61,34
7215,H. Türkmen,"CB, RB",68,71,23,71,Right,183,2023.0,1500000.0,84,77,69,68,70,67,70,61,67,50,53,69,45
7842,J. McCarthy,"RB, RM, CB",67,70,25,75,Right,186,2023.0,1200000.0,75,76,63,64,63,62,63,69,59,60,59,59,51
10827,V. Balta,CB,65,65,35,75,Right,186,2021.0,190000.0,85,77,63,61,63,60,67,66,58,51,57,61,57
10610,N. Ofoborh,"CDM, CM, CB",65,77,21,72,Right,175,2025.0,1700000.0,85,72,62,62,64,62,63,70,59,57,62,57,56
9025,P. Ceccaroni,"CB, LB",66,69,25,66,Left,188,2023.0,1000000.0,62,67,67,70,67,64,66,62,65,52,61,65,24
11792,V. Theocharis,"RB, CB, RM",64,71,22,60,Right,181,2022.0,1100000.0,56,57,61,62,63,63,57,63,58,57,62,61,51
10381,Bueno,CB,65,70,25,74,Right,182,2022.0,950000.0,90,79,65,67,67,67,60,62,58,41,46,61,22
11757,H. Paul,"RB, LB, CB",64,64,27,74,Right,186,2022.0,575000.0,70,81,61,61,63,59,54,65,58,53,48,69,48
8634,Cacá,"CB, CDM",67,75,22,75,Right,187,2022.0,2100000.0,77,77,66,64,68,68,65,73,57,45,51,68,17
7705,Tiago Ilori,CB,67,68,28,72,Right,190,2022.0,975000.0,74,72,66,65,69,67,62,82,51,46,53,67,34
7300,A. Chindriș,CB,68,76,22,77,Right,191,2024.0,2500000.0,84,83,67,67,67,64,68,66,61,50,48,67,35
7281,E. Wiemberg,"LB, CB",68,69,27,64,Left,178,2022.0,1300000.0,68,64,63,60,66,64,63,51,61,63,64,61,63
10783,D. Fernández,CB,65,76,20,72,Right,180,2022.0,1500000.0,81,68,64,60,67,72,62,75,55,44,45,64,23
10793,H. Vandermersch,"RB, LB, CB",65,74,22,62,Right,180,2024.0,1500000.0,67,63,62,59,68,65,61,55,51,54,56,55,31
6604,Kim Oh Gyu,CB,68,68,32,82,Right,182,2022.0,775000.0,89,85,67,68,67,61,68,72,58,60,59,65,44
10759,C. Dinu,"LB, CB",65,65,32,71,Left,175,2022.0,500000.0,73,69,60,58,63,63,58,64,53,52,45,60,23
10293,Camus,"RB, CB",65,72,24,66,Right,176,2022.0,1400000.0,68,65,62,64,58,63,62,66,50,56,55,62,41
7472,M. van de Ven,"CB, LB",68,84,20,73,Left,193,2025.0,3000000.0,66,81,67,65,68,70,66,68,67,56,65,69,51
10970,A. Gutiérrez,"LB, CB",65,74,21,63,Left,170,2021.0,1500000.0,59,65,61,55,64,61,65,52,50,53,55,60,23
11005,N. Kasanwirjo,"CB, RB",65,76,19,67,Right,185,2024.0,1400000.0,74,68,65,65,69,63,63,71,54,44,45,62,38
10991,C. Wooh,CB,65,80,19,73,Right,191,2025.0,1600000.0,73,80,63,58,66,62,62,63,63,51,47,69,29
7001,S. Nakatani,CB,68,73,25,77,Right,184,2022.0,1600000.0,81,82,67,65,68,63,68,66,58,39,34,67,19
2246,Vinicius Cardenha,"RB, CB",74,74,29,70,Right,179,2024.0,3700000.0,71,65,71,67,75,71,71,72,73,60,52,67,42
4317,Juninho,"CB, LB",71,76,26,74,Left,187,2026.0,2400000.0,74,79,71,63,75,70,74,72,58,50,49,73,27
11449,S. Abdul-Salaam,"RB, CB",64,64,29,75,Right,193,2021.0,525000.0,78,81,60,57,62,60,61,65,46,54,52,64,22
17773,M. Osifo,"CB, CDM",56,75,17,61,Right,185,2024.0,325000.0,72,64,54,51,59,54,49,53,42,45,53,57,22
8097,Y. Misao,CB,67,67,30,73,Left,175,2022.0,825000.0,80,67,67,68,66,65,67,68,53,63,65,68,47
2518,H. Dalsgaard,"RB, CB, RWB",73,73,31,72,Right,192,2024.0,2200000.0,75,72,72,73,72,70,75,72,62,62,60,68,54
2523,K. Théophile-Catherine,"CB, RB",73,73,31,80,Right,183,2023.0,2100000.0,86,80,72,68,78,74,71,78,65,65,67,68,57
5440,F. Kaša,CB,70,72,27,66,Right,190,2023.0,1700000.0,65,69,71,73,69,71,73,65,75,56,72,68,29
4338,S. Sasaki,CB,71,71,31,69,Left,176,2022.0,1300000.0,85,68,72,72,72,70,72,67,60,63,67,74,36
7817,J. Arias,CB,67,68,28,76,Left,184,2026.0,975000.0,64,79,65,59,70,67,70,70,61,57,67,60,53
5430,Robson Bambu,CB,70,77,23,69,Right,185,2025.0,3000000.0,78,70,71,71,70,70,73,70,60,55,60,73,47
16762,M. Tsoungui,"LB, CB",58,73,18,70,Left,180,2023.0,450000.0,62,79,53,51,54,55,53,59,54,49,53,55,31
2241,J. Aidoo,CB,74,79,25,87,Right,184,2024.0,5500000.0,85,91,73,70,76,72,71,88,63,40,42,76,23
17680,D. Csontos,"LB, CB",56,77,18,54,Left,185,2022.0,450000.0,57,53,53,51,55,56,56,58,38,40,34,47,31
17671,R. Fukushima,"LB, CB",56,70,19,64,Left,175,2024.0,325000.0,72,68,52,46,58,56,48,63,36,44,43,53,31
12960,Y. Osée,"CB, RB",63,68,24,74,Right,194,2023.0,650000.0,69,80,64,63,65,65,61,58,53,42,43,65,22
2936,F. Stojković,"RB, CB, RWB",73,73,28,75,Right,180,2022.0,2800000.0,73,74,70,68,73,75,67,73,66,70,71,68,32
11498,Z. Jules,"CB, LWB",64,70,24,75,Left,190,2023.0,850000.0,67,82,63,63,63,61,62,66,57,54,56,63,33
1161,D. Criscito,"CB, LB, LM",76,76,34,71,Left,183,2022.0,2400000.0,78,69,78,80,79,78,79,78,74,75,76,69,59
1094,M. Demiral,CB,77,83,23,80,Right,190,2022.0,15000000.0,71,84,79,78,83,79,78,85,72,47,59,73,38
13798,R. Menayese,CB,62,68,23,78,Right,190,2022.0,575000.0,73,83,60,58,62,61,58,75,54,41,47,58,26
7295,K. Miller,"CB, LB",68,73,24,77,Left,183,2023.0,1600000.0,74,84,66,64,68,69,70,71,63,51,54,57,17
13726,J. Koutroumbis,"CB, RB, LB",62,65,23,67,Right,183,2023.0,475000.0,71,72,62,62,65,63,60,54,61,51,55,55,22
13805,M. Okazaki,"CB, RB",62,69,22,64,Right,181,2022.0,750000.0,76,72,62,62,65,63,60,56,45,47,50,58,21
7107,O. Haddadi,"CB, LB",68,68,29,74,Left,184,2023.0,1000000.0,65,76,66,62,71,67,68,71,68,60,57,62,34
5781,F. Díaz,"LB, CB",69,69,37,69,Left,170,2021.0,300000.0,70,65,67,72,68,61,63,77,75,68,70,61,49
1016,M. Holgate,"CB, RB",77,81,24,77,Right,184,2025.0,13500000.0,78,75,78,78,80,77,78,81,74,69,76,76,42
3193,Rúben Lima,"LWB, CB",72,72,31,69,Left,177,2024.0,1700000.0,79,67,72,72,73,71,74,72,73,65,62,63,72
11266,A. Al Fahad,CB,64,67,27,72,Right,176,2025.0,675000.0,87,70,63,60,65,58,66,58,50,54,64,63,52
6901,Nathan,CB,68,71,26,76,Right,189,2023.0,1400000.0,89,76,66,66,66,66,66,83,50,50,62,66,42
2755,A. Mosquera,"CB, RB",73,73,31,75,Right,182,2023.0,2100000.0,71,75,74,75,75,73,71,76,56,57,56,74,45
2093,F. Novák,"LB, CB",74,74,31,72,Left,184,2023.0,3100000.0,73,71,71,70,72,69,72,69,74,68,67,75,66
16934,E. Bejic,"CB, CDM",58,68,20,58,Right,180,2025.0,425000.0,69,57,58,55,62,60,59,60,40,43,48,50,42
4654,D. Odoi,"RB, CB",70,70,33,67,Right,178,2022.0,825000.0,85,66,67,65,68,65,71,71,77,64,64,61,54
17317,L. Patris,"CB, RB",57,70,20,65,Right,185,2024.0,375000.0,67,70,55,52,57,52,54,60,49,46,42,59,44
1770,K. Ajer,CB,75,83,23,83,Right,196,2026.0,11500000.0,56,90,75,74,76,75,73,77,75,61,64,74,47
5283,P. Jaeckel,"CB, CDM",70,77,22,71,Right,188,2024.0,3000000.0,59,75,72,71,76,74,69,64,61,51,56,67,36
16181,K. Trewin,CB,59,71,20,70,Right,178,2022.0,500000.0,57,77,57,57,61,60,51,47,41,47,54,58,24
4489,Mujaid,"CB, RB",71,82,21,74,Right,183,2025.0,3900000.0,64,76,71,70,72,77,73,71,52,49,42,63,22
2701,J. Castelletto,CB,73,75,26,76,Right,185,2023.0,3300000.0,88,73,74,72,75,74,73,77,62,52,57,75,26
5149,L. Reyes,"LB, CB",70,70,30,60,Left,185,2021.0,1400000.0,72,57,66,66,66,67,65,40,64,65,60,62,60
17047,O. Al Saleem,"LB, CB",57,62,24,62,Left,183,2023.0,230000.0,61,69,51,52,51,52,51,51,55,51,51,50,37
13424,F. Riedel,"CB, RWB",62,62,31,66,Right,175,2022.0,275000.0,60,67,60,52,66,68,61,61,57,60,60,56,41
17104,J. Marsiglia,"LB, CB",57,67,22,67,Left,183,2022.0,350000.0,55,70,56,55,60,59,53,57,37,37,39,47,28
10961,K. Alıcı,"RB, CB",65,72,24,62,Right,183,2023.0,1400000.0,62,60,63,64,65,61,62,64,60,59,60,59,47
5059,S. Lauper,"CM, CB, CDM",70,75,24,73,Right,186,2022.0,2400000.0,75,76,70,70,72,69,67,54,67,65,66,70,63
17140,J. Larsen,"CB, RB",57,71,21,61,Right,179,2025.0,375000.0,70,63,56,55,59,54,52,51,48,48,42,58,33
2053,Ximo Navarro,"RB, CB",74,74,31,76,Right,176,2022.0,3100000.0,81,69,70,70,70,71,72,79,68,65,64,69,55
5198,Eric Curbelo,"CB, RB",70,71,27,68,Right,179,2022.0,1600000.0,75,63,72,69,75,70,75,65,68,54,59,65,21
13468,Elton Monteiro,CB,62,62,27,70,Right,192,2022.0,375000.0,72,78,61,58,62,62,63,62,62,43,55,58,26
13937,V. Gembalies,CB,62,68,21,78,Right,187,2024.0,575000.0,79,91,59,59,62,59,60,59,49,41,40,51,24
2866,Osvaldão Murilo,"CB, RB, LB",73,73,21,69,Right,185,2024.0,3100000.0,52,84,75,78,76,74,69,71,70,53,71,73,51
7821,F. Campos,"RB, CB",67,68,27,72,Right,179,2022.0,1100000.0,74,75,63,60,64,68,62,58,55,60,61,65,48
6817,L. González,"CB, LB",68,70,27,77,Left,179,2021.0,1300000.0,82,76,66,65,70,71,61,80,56,56,70,59,39
13013,Ł. Bejger,"CB, RWB",63,77,19,63,Right,190,2025.0,1100000.0,69,69,64,66,65,61,61,54,57,50,56,64,23
6831,A. Sharahili,CB,68,69,27,77,Left,185,2022.0,1200000.0,80,78,67,64,66,65,69,64,66,52,50,75,27
5323,S. Svarnas,"CB, RB",70,77,23,76,Right,183,2025.0,3000000.0,73,78,70,69,71,73,72,73,59,50,58,64,35
13557,H. McGahey,CB,62,66,25,72,Right,187,2023.0,500000.0,80,82,61,61,62,61,59,53,60,47,55,60,27
1726,S. Vegas,"CB, LB",75,82,24,80,Left,180,2026.0,10500000.0,88,81,74,75,75,74,72,80,70,63,66,72,57
10985,B. Benamar,CB,65,72,24,71,Right,191,2023.0,1300000.0,73,83,64,60,66,67,64,50,55,46,46,64,22
17340,N. Ngoy,CB,57,73,18,62,Right,185,2024.0,400000.0,69,68,56,55,58,56,55,52,46,35,41,51,22
5340,Iván Martos,"LB, CB",70,76,24,67,Left,182,2024.0,2400000.0,65,71,68,66,71,69,69,65,60,55,43,65,45
14757,N. Blom,"CDM, CB, CM",61,70,21,62,Right,173,2023.0,700000.0,65,63,64,64,67,65,61,51,45,51,64,62,22
19013,Lan Jingxuan,CB,50,60,21,50,Right,175,2022.0,100000.0,72,46,51,51,52,53,49,42,41,36,35,50,30
830,Luiz Felipe,CB,78,85,24,72,Right,187,2022.0,26000000.0,80,74,80,81,79,79,82,81,58,61,66,74,26
311,Danilo,"RB, LB, CB",81,81,29,79,Right,184,2024.0,22500000.0,75,80,82,82,84,82,84,78,78,73,74,76,69
3574,Teixe Gaúcho,CB,72,72,21,75,Right,188,2024.0,2400000.0,90,76,71,73,69,68,70,75,69,63,66,77,49
14979,David Rodríguez,"RB, CB",61,73,21,59,Right,175,2023.0,775000.0,55,57,58,58,62,56,55,60,56,52,46,55,43
718,D. Vida,CB,78,78,32,81,Right,184,2022.0,9000000.0,87,80,80,83,77,80,79,82,78,58,60,79,22
6557,F. Koch,"RB, CB",68,68,32,63,Right,180,2022.0,825000.0,33,56,64,63,66,62,64,64,70,55,48,62,61
6517,Zheng Zheng,"CB, LB",68,68,31,71,Left,186,2021.0,825000.0,75,73,68,70,70,67,69,66,59,67,64,56,53
615,E. Bailly,CB,79,80,27,77,Right,186,2022.0,17500000.0,84,85,79,76,80,81,79,85,78,58,60,78,48
612,R. Bensebaini,"LB, CB",79,82,26,80,Left,186,2023.0,21000000.0,84,78,77,74,77,80,78,83,73,72,68,81,48
3982,Zhang Linpeng,"RB, CB",71,71,32,83,Right,185,2022.0,1300000.0,80,85,68,69,67,68,65,83,68,64,64,71,58
9008,Wang Shangyuan,"CB, CDM, CM",66,68,28,80,Right,185,2021.0,850000.0,75,80,64,66,62,65,60,68,65,61,62,68,68
9055,J. Bager,"CB, RB, LB",66,71,24,70,Right,182,2022.0,1200000.0,82,69,66,63,69,66,66,65,62,45,43,63,24
6589,J. Riedel,CB,68,68,29,72,Right,182,2023.0,1000000.0,81,74,68,68,70,67,66,65,64,54,63,63,21
12163,D. Affengruber,"CB, CDM",64,76,20,67,Right,185,2024.0,1300000.0,74,70,62,57,67,68,59,65,56,51,64,66,42
14688,T. Knost,"RB, CB",61,68,21,61,Right,178,2022.0,625000.0,75,58,56,55,59,57,52,50,41,46,35,59,35
10433,A. Famewo,CB,65,73,22,72,Left,187,2022.0,1500000.0,78,76,65,65,65,64,64,69,50,41,46,64,20
932,J. Murillo,CB,77,78,29,78,Right,184,2022.0,9500000.0,88,78,77,73,80,78,79,88,75,59,66,75,13
6355,A. Theate,"CB, LB",69,80,21,79,Left,184,2022.0,2900000.0,68,84,67,65,71,70,61,78,65,52,53,69,58
18226,S. Rathi,"LB, LWB, CB",54,70,19,66,Left,176,2025.0,275000.0,75,67,51,51,52,52,50,59,44,37,32,50,23
96,M. de Ligt,CB,85,90,21,87,Right,189,2024.0,75000000.0,93,93,84,84,85,85,81,83,82,60,63,85,66
5912,R. Raveloson,"CM, CB",69,73,24,71,Right,182,2023.0,2000000.0,72,72,67,65,68,64,64,57,68,66,70,74,62
11278,T. Lindenhahn,"RM, CAM, CB",64,64,30,74,Right,177,2023.0,575000.0,83,66,59,57,63,60,58,78,59,60,59,51,60
496,B. Kamara,"CDM, CB",80,86,21,78,Right,184,2022.0,31000000.0,74,76,79,76,81,80,83,83,81,72,78,73,63
18754,M. Townsend-West,"CB, RB",52,68,18,65,Right,182,2022.0,190000.0,80,73,50,50,53,51,49,43,42,37,36,46,25
4460,A. Obispo,CB,71,79,22,76,Left,185,2022.0,3900000.0,83,81,70,70,72,65,69,70,59,57,71,68,41
7985,N. Loosli,CB,67,73,24,73,Right,186,2023.0,1500000.0,74,76,67,65,70,69,61,64,55,42,50,70,43
12203,R. Onyedika,"CDM, CM, CB",64,80,20,72,Right,184,2025.0,1500000.0,70,74,60,54,65,61,62,71,54,55,60,60,46
8187,J. Williams,"RWB, RB, CB",67,77,21,65,Right,179,2023.0,2200000.0,71,66,64,62,69,63,64,54,53,54,51,54,36
7406,J. Elvedi,CB,68,71,24,73,Right,187,2022.0,1500000.0,83,75,68,70,70,70,64,69,65,57,60,61,26
5103,L. Kelly,"LB, CB",70,80,22,73,Left,191,2024.0,3400000.0,62,76,69,70,70,69,66,71,67,59,56,65,41
7152,E. Tercero,CB,68,71,25,66,Right,182,2021.0,1400000.0,76,66,69,69,69,69,69,62,58,53,57,66,37
13510,Z. Francis-Angol,"LWB, LB, CB",62,62,28,67,Left,173,2022.0,350000.0,63,65,57,57,58,58,57,62,53,53,54,53,38
2733,R. Gagliolo,"LB, CB",73,73,31,71,Left,180,2023.0,2200000.0,87,69,72,69,76,75,70,70,71,53,57,68,57
2745,A. Seck,CB,73,74,29,86,Right,192,2023.0,2800000.0,71,95,70,65,72,72,70,84,65,57,70,75,48
10474,J. Nyholm,CB,65,67,27,65,Right,183,2021.0,750000.0,80,70,64,60,64,65,71,64,57,53,62,61,47
2422,D. Zima,CB,74,81,20,76,Right,190,2025.0,7500000.0,64,80,76,80,75,75,78,70,73,54,61,67,35
7032,T. Koga,"LB, CB",68,74,22,71,Right,182,2022.0,1800000.0,76,72,65,66,65,65,65,62,51,55,57,62,32
6317,A. Andrade,CB,69,76,22,76,Left,187,2022.0,2600000.0,71,76,68,67,67,66,72,70,67,59,65,68,52
2266,Kaimo Lima,"CB, CDM, LB",74,74,25,70,Left,188,2024.0,4100000.0,81,74,75,74,76,70,76,68,76,69,77,75,76
11227,J. Bolton,"RB, CB",64,65,26,71,Right,180,2023.0,625000.0,65,73,60,60,62,61,58,65,50,52,52,60,34
5888,N. Breitenbruch,"CB, RB",69,72,25,76,Right,178,2023.0,1600000.0,80,76,68,66,71,66,68,70,59,59,51,70,37
860,W. Fofana,CB,78,86,20,78,Right,190,2025.0,29000000.0,78,80,80,79,80,78,83,79,70,55,66,74,37
2967,J. Torunarigha,"CB, LB",73,81,23,74,Left,191,2023.0,6500000.0,75,78,75,73,76,75,75,68,70,63,73,78,25
9363,K. Tshiembe,CB,66,70,24,75,Right,185,2025.0,1100000.0,80,80,62,62,62,63,62,75,64,54,60,65,38
5956,Emerson Santos,CB,69,73,26,71,Right,184,2025.0,1700000.0,86,76,70,67,72,69,70,61,60,50,35,72,73
725,D. Sidibé,"RB, CB",78,78,28,79,Right,182,2022.0,12500000.0,81,76,74,73,76,74,74,76,73,74,73,69,68
9257,S. Sinyan,CB,66,73,24,73,Right,188,2023.0,1600000.0,80,76,64,63,64,62,65,71,58,52,60,65,38
2921,Mardial Cunha,CB,73,73,21,66,Right,183,2024.0,3100000.0,72,76,77,79,78,79,72,53,70,60,65,74,44
18487,A. Dohling,"CB, RB",53,60,25,65,Right,175,2022.0,170000.0,86,69,51,52,51,55,49,53,46,36,35,46,19
9336,A. Mehremić,CB,66,67,29,72,Left,189,2023.0,800000.0,57,84,66,64,66,64,68,68,60,48,49,68,41
6743,P. Magalhães,"RB, CB",68,68,31,74,Right,177,2021.0,875000.0,83,69,65,68,65,66,63,75,57,58,55,63,56
12490,S. Mensiro,"RB, CB, CM",63,63,32,76,Right,175,2023.0,325000.0,88,70,56,53,53,62,61,87,55,53,50,61,40
5546,H. Eyjólfsson,CB,69,69,30,73,Right,190,2023.0,1100000.0,71,82,69,66,72,69,69,67,63,56,60,66,44
1343,O. Boscagli,"CB, LB, CDM",76,81,23,74,Left,181,2025.0,10000000.0,85,74,77,76,76,77,80,71,77,73,78,72,21
794,A. Diallo,"CB, LB",78,82,25,77,Left,187,2024.0,17500000.0,84,77,78,77,78,81,78,77,81,71,76,78,24
14605,D. Schmid,"CDM, CM, CB",61,67,23,68,Left,183,2023.0,475000.0,69,67,54,56,52,56,54,57,57,63,66,50,38
605,N. Elvedi,CB,79,83,24,77,Right,189,2024.0,22500000.0,80,80,80,77,84,78,82,72,65,63,57,79,45
15459,Z. Bassong,"LWB, CB, LB",60,67,22,66,Left,178,2022.0,475000.0,79,67,54,51,57,57,53,59,51,54,52,52,45
9481,D. Sanderson,"CB, RB",66,79,21,71,Right,188,2022.0,2000000.0,68,78,66,67,67,65,67,64,53,51,49,60,38
2852,M. Matvienko,"CB, LB",73,80,25,74,Left,181,2025.0,5500000.0,72,75,74,76,77,75,69,73,72,62,62,72,44
11325,L. Shephard,"RWB, RB, CB",64,67,26,69,Right,178,2023.0,700000.0,72,63,57,57,59,57,56,57,62,57,56,53,49
7688,H. Silva,"RB, CB",67,67,29,74,Right,176,2022.0,900000.0,76,70,62,59,58,71,66,82,64,54,62,63,49
7702,J. Grimmer,"RB, CB",67,67,27,71,Right,184,2023.0,975000.0,77,74,63,63,64,63,62,50,54,56,51,59,49
8463,D. Haruț,"RB, CB",67,74,22,71,Right,183,2025.0,2000000.0,74,72,64,64,65,62,62,58,66,59,56,62,36
3400,E. Brítez,"CB, LB, RB",72,72,29,81,Right,180,2022.0,2000000.0,76,80,71,71,72,77,68,85,59,59,66,70,43
3412,C. Brunner,"RB, CB",72,72,27,69,Right,180,2022.0,2300000.0,79,67,71,73,73,66,73,65,63,62,59,60,63
15710,F. Al Harbi,CB,60,66,24,76,Left,188,2024.0,350000.0,73,81,57,55,61,60,50,71,46,39,43,59,21
15722,M. Al Ghamdi,"RB, CB",60,61,27,70,Right,178,2024.0,250000.0,81,70,57,59,56,53,58,56,49,48,57,51,29
14776,K. Al Dawsari,"CB, LB",61,70,22,73,Right,181,2026.0,700000.0,83,76,59,59,59,58,61,65,48,45,49,55,36
4228,D. Luckassen,"CB, RB, CDM",71,73,25,79,Right,186,2022.0,2100000.0,86,83,68,68,69,67,64,77,63,64,67,72,67
15188,K. Ntlhe,CB,60,60,27,66,Left,175,2022.0,230000.0,91,64,58,57,59,58,57,61,53,52,51,57,39
3063,Maracás,CB,73,76,27,72,Right,184,2022.0,3500000.0,83,70,74,75,76,74,74,73,64,50,63,69,20
10669,Lee Si Young,"RB, CB",65,71,24,63,Right,173,2021.0,1100000.0,62,60,62,63,63,60,63,57,46,51,52,55,41
3648,C. Cuesta,CB,72,80,22,76,Right,182,2024.0,4900000.0,82,74,71,66,73,71,73,82,66,52,63,72,30
10175,C. Duvall,"RB, CB",65,65,29,66,Right,178,2021.0,625000.0,69,69,62,64,64,62,60,70,52,60,56,55,48
3332,D. Kourbelis,"CDM, CB, CM",72,74,27,74,Right,181,2023.0,2500000.0,68,71,70,69,73,71,75,80,71,63,69,55,63
7841,L. O'Nien,"CDM, RWB, CB",67,70,26,78,Right,174,2024.0,1200000.0,91,70,64,64,65,64,63,78,57,61,63,58,60
7888,N. Nyauza,"CB, RB, CDM",67,67,31,62,Right,176,2023.0,700000.0,91,70,69,70,70,69,66,39,56,51,64,68,13
7554,F. Daprelà,CB,67,67,30,78,Left,183,2023.0,825000.0,81,79,66,68,66,65,62,67,67,61,64,64,59
10334,H. Odoffin,"CDM, CM, CB",65,71,23,72,Right,191,2024.0,1000000.0,56,76,63,63,64,63,63,66,60,57,60,58,50
3980,Hong Jeong Ho,CB,71,71,31,79,Right,186,2022.0,1300000.0,88,85,69,66,71,69,67,71,67,52,55,77,45
10011,J. Willis,CB,65,67,26,71,Right,180,2022.0,775000.0,90,77,65,65,66,63,62,61,58,48,49,65,22
