,Name ,player_positions,overall,potential,value_eur,wage_eur,age,club_contract_valid_until,weak_foot,skill_moves,pace,shooting,passing,dribbling,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_ball_control,movement_acceleration,movement_sprint_speed,power_stamina,mentality_aggression,mentality_positioning,skill_fk_accuracy,movement_agility,mentality_penalties,height_cm
3512,Á. González,"RW, ST, RM",72,72,2500000.0,11000.0,27,2022.0,3,3,84,69,64,73,66,71,46,68,44,74,70,85,84,75,59,72,38,79,52,169
14946,O. Edwards,"LM, RM",61,75,800000.0,4000.0,20,2022.0,3,3,84,51,52,65,56,51,42,54,43,66,61,86,82,61,32,55,36,80,55,173
3169,L. Négo,"RM, RB",72,72,2850451.813201148,9017.989362811555,30,2031.0,3,4,84,67,65,71,71,70,52,70,68,71,70,78,89,77,67,65,39,70,50,181
11621,K. McAllister,"RM, ST",64,72,1300000.0,2000.0,22,2022.0,3,3,84,63,59,66,55,58,42,59,51,66,64,86,83,61,58,58,65,78,60,175
15715,K. Sène,"RM, ST",60,76,650000.0,2000.0,20,2022.0,3,2,84,57,49,62,46,60,40,51,43,63,62,85,84,52,30,62,39,75,51,180
6368,K. Varga,"LM, RM",69,72,1800000.0,7000.0,25,2023.0,4,3,84,65,64,69,65,66,42,66,56,66,72,83,84,53,49,68,51,76,63,178
10713,J. Maroof,"RM, ST",65,65,700000.0,500.0,29,2023.0,2,3,84,64,56,63,55,67,53,57,65,61,65,84,84,54,60,68,35,68,55,175
351,H. Hateboer,"RWB, RB, RM",81,81,25000000.0,55000.0,27,2023.0,3,3,84,64,72,77,82,64,76,78,58,79,78,80,87,86,79,84,30,68,47,185
6253,Á. Preciado,"RB, RWB, RM",69,75,2100000.0,6000.0,23,2023.0,3,3,84,59,59,69,70,56,44,63,48,71,67,83,85,82,33,60,42,79,58,173
855,M. Greenwood,"RM, ST",78,89,30500000.0,56000.0,19,2025.0,5,3,84,78,73,79,72,77,65,76,68,81,78,83,84,74,59,79,65,81,67,181
4210,O. Çağlayan,"RM, ST, LM",71,73,2400000.0,30000.0,25,2024.0,3,3,84,66,66,73,68,68,64,69,62,73,74,85,83,65,53,66,64,81,62,188
14496,D. Green,"LM, RM, ST",61,64,450000.0,3000.0,24,2022.0,3,3,84,55,49,64,47,55,46,55,53,63,61,84,84,63,32,59,33,80,48,181
11654,H. Mahou,"ST, RM",64,71,1200000.0,3000.0,21,2024.0,3,3,84,63,60,67,62,65,49,65,57,68,66,83,85,63,36,61,50,71,64,179
7778,E. Berko,"ST, RM, LM",67,68,1200000.0,6000.0,26,2022.0,3,3,84,64,61,69,65,66,52,67,58,69,67,86,82,75,48,68,42,76,56,181
10576,Chris Ramos,"LM, ST, RM",65,71,1100000.0,2000.0,24,2024.0,3,3,84,62,54,66,50,61,66,60,62,70,65,79,88,61,35,60,35,68,65,193
6217,Allan Sousa,"RM, LM",69,74,2100000.0,5000.0,24,2022.0,2,4,84,64,63,74,67,63,57,63,58,72,71,82,85,74,64,59,65,92,68,172
7316,A. Cordea,"RW, LM, RM",68,77,2700000.0,7000.0,22,2023.0,3,3,84,64,66,70,68,65,37,68,45,67,68,80,87,77,60,60,60,84,55,180
6390,D. Špikić,"RW, LW, RM",69,77,3100000.0,500.0,22,2026.0,5,3,84,65,64,73,65,62,49,65,59,75,73,82,85,70,46,60,62,77,65,183
3569,Kauã Abranches,"CAM, RM, RB",72,72,2600000.0,10000.0,25,2024.0,4,3,84,64,67,73,72,64,43,70,58,72,73,87,81,77,49,77,60,79,53,177
10241,F. Al Sagour,"RB, RM",65,70,975000.0,7000.0,25,2024.0,3,2,84,45,55,62,60,48,46,57,44,59,63,85,84,75,48,57,36,70,48,174
12569,M. Ofkir,"LM, RM",63,66,650000.0,1000.0,24,2021.0,3,3,84,56,54,66,57,52,33,56,47,66,63,86,83,67,39,55,38,82,43,178
8071,G. Perrin,"LM, RM",67,70,1300000.0,3000.0,25,2024.0,3,3,84,64,60,70,61,64,60,63,58,69,66,85,83,70,47,61,47,81,67,169
8151,Jean Carlos,"LM, RM",67,68,1200000.0,3000.0,25,2023.0,3,3,84,59,63,65,59,60,58,64,54,65,65,85,84,73,49,61,61,76,49,185
7926,L. Zarandia,"RM, LM",67,70,1300000.0,5000.0,25,2022.0,3,4,84,61,58,73,57,61,32,59,51,73,70,87,81,62,60,62,47,85,60,176
5633,Negueba,"RM, CM, LM",69,69,1400000.0,3000.0,29,2022.0,3,5,84,60,63,73,65,60,59,66,58,75,69,82,85,67,61,61,53,87,61,177
4474,N. Okafor,"RM, LM, CAM",71,80,4200000.0,13000.0,21,2024.0,4,4,84,67,63,73,68,68,63,65,61,75,74,84,84,72,53,63,43,85,61,185
2724,C. Auzqui,"ST, RM, CAM",73,73,3000000.0,14000.0,30,2021.0,3,3,84,71,68,72,75,71,74,67,73,74,69,81,86,82,87,69,57,78,59,180
10946,J. Boyamba,"CF, RM, ST",65,70,1100000.0,1000.0,24,2022.0,4,3,84,61,56,71,53,67,38,62,52,71,66,86,82,66,40,64,43,83,54,172
5446,O. Nwobodo,"CDM, CM, RM",70,77,3000000.0,7000.0,24,2023.0,3,3,84,64,65,71,62,60,58,70,61,73,67,85,83,82,71,61,44,81,46,179
12987,O. Villadsen,"RWB, RM",63,73,1000000.0,1000.0,19,2024.0,2,3,84,43,55,66,60,39,44,57,44,64,62,84,84,69,58,56,35,83,35,173
13120,P. Steinwender,"RM, CAM, ST",63,66,650000.0,550.0,24,2023.0,3,2,84,63,55,66,58,63,56,58,63,67,66,85,84,54,42,52,43,71,62,181
7867,M. Harness,RM,67,70,1300000.0,5000.0,25,2022.0,4,4,84,63,59,67,61,64,37,60,54,66,66,85,84,72,32,63,50,83,50,180
5392,Y. Demir,"CAM, RM",70,85,3700000.0,6000.0,18,2022.0,3,4,84,66,65,78,65,69,43,66,56,78,79,86,83,55,54,55,58,86,56,173
14021,F. Mina,"RM, LM, ST",62,68,650000.0,500.0,22,2021.0,3,2,84,49,54,62,53,50,40,59,30,63,56,85,84,65,47,57,36,71,48,175
1518,R. Alessandrini,"ST, RM",75,75,4600000.0,16000.0,32,2021.0,4,4,84,78,72,78,71,75,53,72,75,77,78,82,85,70,75,77,76,85,73,173
6906,M. Moreno,"RW, LW, RM",68,72,1700000.0,35000.0,24,2022.0,3,3,84,63,61,71,62,65,34,63,47,71,68,82,85,58,38,65,35,78,51,171
9971,L. Isgrove,"RM, RW",65,65,725000.0,3000.0,28,2023.0,3,3,84,51,58,66,63,52,46,59,47,64,62,85,83,66,51,61,43,83,49,178
13318,B. Makouana,"RM, ST",63,77,1100000.0,2000.0,18,2025.0,3,3,84,61,54,66,57,62,42,56,61,65,67,84,84,53,45,59,43,72,60,181
7041,J. Quiñones,"RM, ST, CAM",68,72,1700000.0,15000.0,24,2022.0,3,4,84,64,59,69,58,68,65,67,45,70,66,85,84,51,60,69,42,79,60,177
6942,J. Ward,"RWB, RM",68,70,1400000.0,5000.0,25,2023.0,3,3,84,50,62,68,69,54,51,63,48,67,65,82,86,82,33,61,53,83,42,167
2285,A. Ounas,"RW, RM, CAM",74,78,6000000.0,44000.0,24,2022.0,4,4,84,66,71,79,68,64,51,75,66,80,78,87,82,72,79,69,62,89,60,172
13272,D. MacKay,"LM, RM",63,71,1100000.0,1000.0,20,2025.0,4,3,84,57,55,64,60,56,33,57,52,63,61,85,84,74,39,59,50,83,56,174
1384,D. Lukébakio,"RM, ST",76,81,11500000.0,35000.0,23,2022.0,3,4,84,75,69,79,67,74,56,73,66,82,79,82,85,69,28,75,65,76,69,187
7180,A. Semenyo,"RM, RW, ST",68,78,2700000.0,10000.0,21,2023.0,4,3,84,62,56,69,62,63,56,63,40,71,68,82,86,70,62,63,30,75,51,180
2617,Jairo,"LM, RM, ST",73,73,3200000.0,9000.0,27,2022.0,4,3,84,63,69,74,72,63,46,71,60,74,71,84,84,63,52,72,60,86,72,173
6997,Lucas Fernandes,"RM, LM",68,68,1300000.0,3000.0,27,2022.0,2,3,84,61,61,72,66,61,46,56,66,72,68,87,82,64,62,66,60,86,63,174
11236,M. Mak,"RM, CF, LM",64,64,575000.0,1000.0,29,2022.0,4,3,84,62,59,64,61,61,58,62,57,61,61,82,86,63,33,59,33,87,64,174
4929,F. Sánchez,"RB, RM, RWB",70,70,1200000.0,500.0,31,2022.0,3,3,84,60,61,69,62,56,58,63,51,67,70,84,84,73,70,59,40,70,58,175
1772,M. Wolf,"RM, RB, RWB",75,76,6500000.0,44000.0,26,2024.0,4,3,84,70,70,75,72,71,69,74,64,77,75,77,89,82,75,73,70,68,52,188
13646,Z. Elbouzedi,"RM, LM",62,70,875000.0,1000.0,23,2024.0,3,2,84,54,58,62,50,55,41,60,50,61,60,83,84,52,41,55,59,71,55,185
8239,F. Flecker,"RM, LM",67,70,1300000.0,9000.0,25,2024.0,3,3,84,60,58,70,64,65,38,59,55,68,67,89,80,82,36,56,58,91,42,176
9298,O. Dale,"RM, RW",66,72,1400000.0,3000.0,22,2021.0,3,3,84,61,57,67,60,63,53,59,42,65,63,83,84,79,36,63,47,82,51,175
13482,E. Boldewijn,"RM, LM",62,62,400000.0,2000.0,28,2023.0,4,3,84,57,54,63,58,56,52,55,44,62,60,83,85,64,31,58,36,78,60,185
8096,Y. Nakano,"LM, RM, CM",67,67,1000000.0,3000.0,28,2022.0,4,3,84,57,62,67,61,54,45,64,56,68,66,85,84,61,51,62,46,76,58,176
4390,S. Szymański,"CAM, RM",71,81,2850451.813201148,9017.989362811555,22,2031.0,3,3,84,65,68,75,69,66,40,69,47,72,75,86,82,70,45,62,69,91,54,174
1339,P. Olayinka,"LM, RM, ST",76,78,9500000.0,1000.0,25,2023.0,3,3,84,69,70,76,73,70,77,70,66,76,76,84,84,88,74,74,64,80,65,188
9890,P. Huspek,"RM, RW, ST",65,65,700000.0,6000.0,30,2022.0,4,2,85,61,60,66,64,62,41,64,57,63,64,87,83,72,55,55,50,90,58,172
12357,B. Ibini,"ST, RM",63,63,500000.0,2000.0,28,2022.0,4,3,85,61,56,65,60,59,50,62,59,67,62,86,84,31,48,59,42,82,58,190
177,Á. Correa,"ST, RM",83,86,48000000.0,80000.0,26,2024.0,4,4,85,83,78,87,75,85,69,82,80,88,87,86,85,82,79,84,65,90,55,171
3264,B. Raman,"ST, RM, LM",72,75,3100000.0,18000.0,26,2024.0,4,3,85,73,65,75,65,72,64,69,73,74,72,89,81,80,73,72,67,90,65,172
11387,D. Oberlin,"ST, RM, LM",64,69,900000.0,4000.0,23,2024.0,3,4,85,62,58,67,54,63,58,63,64,67,67,85,85,56,46,62,45,78,52,182
6011,L. Comas,"LM, RW, RM",69,70,1600000.0,8000.0,26,2022.0,3,3,85,60,60,69,60,59,37,63,53,71,66,86,84,74,25,72,40,77,54,172
156,H. Mkhitaryan,"CF, RM, RW",83,83,29500000.0,82000.0,32,2022.0,5,4,85,80,79,83,77,80,68,83,79,84,83,86,85,88,69,84,66,84,72,177
1383,Diogo Gonçalves,"RM, RWB",76,82,12000000.0,12000.0,24,2025.0,4,4,85,72,70,79,74,69,60,69,67,79,78,83,86,78,78,74,74,81,67,178
7178,C. Bayala,"RM, LM",68,71,1600000.0,3000.0,25,2022.0,3,3,85,62,61,68,63,62,59,64,51,69,66,82,87,77,42,65,41,76,67,181
10722,Maguinho,"RB, RM",65,65,625000.0,3000.0,29,2022.0,3,3,85,52,55,67,55,51,41,58,38,69,65,86,84,69,71,66,50,72,45,175
3663,Jota,"RM, LM",72,83,5500000.0,9000.0,22,2022.0,3,4,85,65,65,78,68,63,60,64,65,78,76,83,87,60,50,66,70,88,59,175
2188,Hélder Costa,"RM, RW, LM",74,74,4500000.0,58000.0,27,2022.0,4,4,85,67,68,76,68,65,44,69,61,77,76,86,85,68,49,72,69,81,69,179
3768,A. Urzi,"LM, CM, RM",72,83,5500000.0,9000.0,21,2024.0,3,4,85,63,64,74,74,59,42,62,59,76,72,85,85,76,49,67,43,77,55,168
6612,G. Teigl,"RM, RB",68,68,1200000.0,8000.0,30,2022.0,3,3,85,55,61,66,72,53,57,63,49,66,64,82,87,75,67,64,48,73,56,183
8355,M. Eskihellaç,"RM, LM",67,71,1500000.0,5000.0,24,2024.0,2,3,85,58,62,69,66,61,46,67,47,70,69,84,86,57,31,61,41,82,53,175
5943,T. Skarke,"RM, LM, RWB",69,72,1900000.0,7000.0,24,2022.0,3,3,85,66,60,70,63,65,42,65,61,71,68,86,85,84,44,67,43,80,47,180
4582,K. Aktürkoğlu,"LM, RM",71,76,2900000.0,27000.0,22,2024.0,3,3,85,63,61,74,61,64,41,68,55,71,74,83,86,71,42,70,39,88,62,173
6030,J. Torres,"CF, RM",69,74,2100000.0,7000.0,24,2021.0,3,3,85,61,62,77,59,63,50,66,52,78,70,81,89,66,40,65,42,92,39,165
2341,S. Kalu,"LM, RM",74,79,6500000.0,19000.0,23,2023.0,4,4,85,66,69,77,76,69,62,68,49,79,74,87,84,69,57,68,71,81,52,177
11112,E. Knudtzon,"LM, RB, RM",64,64,475000.0,2000.0,32,2023.0,3,3,85,60,57,63,61,59,54,58,58,62,59,86,84,74,63,61,56,74,56,178
473,S. Bergwijn,"LM, LW, RM",80,84,30000000.0,82000.0,23,2025.0,2,4,85,78,75,82,77,75,60,80,75,84,82,87,84,74,50,78,66,79,68,178
6169,R. Ibarra,"RM, ST",69,70,1600000.0,9000.0,26,2024.0,4,3,85,62,66,68,71,64,62,70,54,67,64,81,89,81,41,62,59,86,68,176
3614,E. Mor,"RM, ST, RW",72,78,3700000.0,14000.0,23,2022.0,3,4,85,67,62,80,62,68,46,65,69,83,75,87,84,59,68,69,38,91,49,169
10616,F. Hörberg,"RWB, RM",65,74,1500000.0,1000.0,22,2023.0,2,3,85,48,58,64,64,42,41,60,38,65,62,78,91,84,54,65,51,79,40,180
14789,K. Poku,"CAM, RM",61,71,700000.0,1000.0,19,2025.0,4,3,85,54,55,64,51,54,33,59,40,64,62,89,81,69,29,57,50,75,53,179
506,V. Tsygankov,RM,80,86,33500000.0,1000.0,23,2023.0,4,4,85,73,78,80,77,75,45,80,68,80,81,84,85,74,57,75,76,82,73,178
18846,K. N'Mai,"CAM, LM, RM",52,75,250000.0,500.0,17,2022.0,3,3,85,45,46,58,44,42,31,50,39,53,52,88,82,59,32,43,31,86,43,168
13662,R. Aoki,"LM, RM, CF",62,65,525000.0,1000.0,25,2022.0,3,2,85,52,55,60,60,58,36,59,47,61,63,85,85,33,25,61,37,43,52,174
17223,H. Koide,"RM, ST",57,74,425000.0,2000.0,20,2022.0,4,3,85,48,49,60,51,48,34,54,41,58,58,88,82,57,34,47,42,77,57,181
12054,J. Moutachy,"RB, RM",64,71,1100000.0,1000.0,23,2022.0,3,2,85,34,58,63,64,28,45,62,45,64,59,84,85,74,52,45,39,76,44,175
10390,C. Timite,"ST, RM, RW",65,69,1000000.0,2000.0,23,2022.0,3,2,85,60,55,69,59,59,61,59,54,68,68,88,83,68,50,62,40,80,56,177
3916,Y. Salibur,"RM, ST",71,71,1800000.0,10000.0,30,2022.0,4,4,85,68,67,73,67,65,58,67,62,74,71,87,83,63,44,67,73,81,65,177
17293,N. Tamás,"LW, RM",57,73,425000.0,2000.0,20,2022.0,3,2,85,52,44,59,42,59,40,48,38,56,54,84,85,58,40,53,36,80,46,171
9504,Kim Moon Hwan,"RB, RM",66,69,1000000.0,2000.0,25,2022.0,3,3,85,54,61,67,65,52,41,65,43,65,66,88,82,73,64,63,32,83,45,172
1363,J. Meneses,"LM, RM, CM",76,76,7500000.0,25000.0,28,2022.0,3,3,85,68,69,76,71,75,55,73,49,78,72,82,87,91,75,71,38,92,50,163
6064,Y. Gomis,"ST, RM",69,69,1400000.0,6000.0,29,2023.0,3,3,85,68,54,69,59,67,66,59,61,68,69,86,84,80,38,71,38,82,77,180
9449,M. Costly,"RM, RB",66,69,1100000.0,1000.0,25,2022.0,3,3,85,53,56,68,65,56,40,62,38,70,66,84,86,90,52,52,30,76,38,183
15569,K. Baah,"LM, RM",60,80,675000.0,3000.0,18,2026.0,2,3,85,55,51,63,49,52,42,52,41,62,59,87,83,52,50,54,46,74,48,183
6932,Jorge Ortiz,"LM, RM, ST",68,68,1200000.0,1000.0,29,2022.0,3,3,85,66,62,69,62,68,51,66,51,72,65,87,84,72,54,63,66,82,63,175
5161,Benito,"RM, LM, LB",70,71,1900000.0,6000.0,25,2024.0,3,3,85,65,65,70,64,64,46,67,41,70,69,83,86,63,42,65,71,76,51,179
1602,R. Falk,"CM, LM, RM",75,75,5500000.0,21000.0,29,2025.0,4,4,85,65,72,81,66,64,58,77,62,80,80,86,85,90,72,73,57,91,57,177
9439,Brugui,"LM, RM, ST",66,72,1400000.0,7000.0,24,2022.0,3,2,85,59,59,67,55,59,58,62,52,66,64,86,84,66,55,63,57,88,61,174
1599,J. Forrest,"RM, LM",75,75,5500000.0,48000.0,29,2023.0,3,4,85,71,69,79,74,72,54,73,65,77,76,85,85,70,44,73,51,92,64,175
3303,David Ferreiro,"RM, LM, CM",72,72,1500000.0,10000.0,33,2023.0,3,4,85,68,72,75,73,70,32,73,46,74,72,87,84,36,67,68,74,89,71,170
7122,O. Brynhildsen,"LM, RM",68,77,2700000.0,3000.0,22,2022.0,3,3,85,62,59,71,58,65,53,60,58,71,68,86,84,74,60,63,52,82,57,175
8128,Viti Rozada,"RM, LM",67,73,1600000.0,3000.0,23,2022.0,3,3,85,60,59,67,62,61,43,62,48,65,63,82,88,72,68,65,41,82,53,170
7341,R. Fulgencio,"RM, LM",68,80,3000000.0,13000.0,21,2022.0,3,3,85,54,62,69,63,53,46,67,45,67,67,84,86,67,53,64,47,83,49,176
10498,A. Al Obud,"RM, LM",65,66,850000.0,9000.0,26,2023.0,2,3,85,60,53,67,53,61,48,58,47,68,68,84,86,64,33,63,37,71,52,174
561,K. Bellarabi,"RW, RM",79,79,14500000.0,60000.0,31,2023.0,3,4,85,76,71,81,78,74,48,71,73,82,82,85,85,71,75,75,58,82,57,184
8120,D. Dankerlui,"RB, RM",67,72,1400000.0,3000.0,24,2024.0,4,3,85,51,60,65,65,50,44,62,35,64,62,86,85,74,65,58,46,75,49,172
6087,M. Bundu,"RW, ST, RM",69,73,2000000.0,10000.0,24,2022.0,4,3,85,63,65,69,68,63,52,67,55,70,67,83,86,63,53,65,56,73,51,188
4794,Elber,"LM, RM",70,70,1600000.0,8000.0,29,2024.0,3,3,85,64,64,73,65,64,53,66,60,74,73,87,83,66,44,61,60,83,64,170
5368,B. Al Ahbabi,"RB, RM",70,70,1400000.0,700.0,30,2024.0,2,3,85,53,70,70,75,54,54,69,55,69,70,87,84,74,48,67,65,77,41,170
7237,G. Laura,"ST, RM",68,71,1600000.0,4000.0,25,2023.0,3,3,85,65,51,68,49,66,62,56,57,70,64,80,89,70,72,69,50,75,64,178
7681,B. Halloran,"RM, RW",67,67,1000000.0,2000.0,29,2022.0,3,3,85,61,60,66,63,63,44,62,55,66,63,84,85,71,44,62,33,77,59,184
15859,J. Tchatchoua,"RM, RWB",60,71,550000.0,2000.0,20,2023.0,4,2,85,54,51,61,55,54,43,55,44,62,57,83,86,61,67,54,42,73,55,180
9973,L. Bangoura,"RM, LM",65,65,700000.0,500.0,29,2022.0,2,3,85,61,58,69,60,60,46,59,58,70,63,86,84,52,63,63,45,90,50,175
6731,H. Aiesh,"RM, RW",68,69,1400000.0,3000.0,26,2022.0,4,4,85,57,61,70,66,56,36,65,51,70,67,91,80,76,70,60,43,82,56,180
2858,Josan,"RM, RWB",73,73,2500000.0,16000.0,31,2022.0,3,4,85,69,66,74,68,75,50,71,59,77,72,85,85,70,53,70,55,79,64,175
7270,Valery,"RM, LM, RB",68,79,2700000.0,4000.0,21,2023.0,3,3,85,59,59,69,58,61,45,60,52,70,67,85,85,67,55,65,51,76,54,182
1278,Fei Nanduo,"RM, LW, CAM",76,76,7500000.0,24000.0,28,2023.0,3,4,85,71,74,75,70,70,44,74,62,80,67,84,85,76,63,73,74,79,63,174
1280,D. Lazović,"LM, RM",76,76,7000000.0,26000.0,30,2022.0,3,3,85,68,72,77,78,64,54,73,70,78,76,82,88,82,67,70,74,80,49,181
12867,K. Goden,"RB, RM",63,69,725000.0,750.0,22,2023.0,2,2,85,38,50,58,56,36,54,57,33,56,58,85,85,71,58,47,41,69,38,182
12603,J. Lokilo,"RM, LM",63,69,775000.0,1000.0,22,2023.0,3,3,85,56,58,66,60,54,40,58,45,64,62,83,86,52,41,58,67,90,55,175
12887,S. Paintsil,"LM, ST, RM",63,65,600000.0,2000.0,25,2023.0,2,3,85,57,56,66,58,61,48,60,49,64,62,84,85,53,46,58,37,86,57,167
17038,U. Singh,RM,57,60,220000.0,500.0,25,2023.0,3,3,85,51,49,59,55,50,54,51,49,56,54,83,87,65,52,52,48,82,49,170
12804,Huang Zichang,"RM, ST",63,68,725000.0,2000.0,24,2021.0,4,3,85,54,55,64,53,56,51,58,41,64,57,83,86,67,59,58,40,83,45,173
6350,J. Justvan,"CAM, RM, CM",69,76,2800000.0,7000.0,23,2022.0,3,2,85,54,67,70,58,52,46,73,46,67,71,82,88,72,45,62,52,84,43,178
1151,T. Walcott,RM,76,76,6000000.0,49000.0,32,2023.0,2,3,85,70,69,78,73,70,58,70,71,78,78,86,84,61,65,74,74,79,69,176
10054,A. Al Zaqan,"LW, RW, RM",65,65,700000.0,8000.0,30,2022.0,4,3,85,65,56,66,59,63,55,56,52,66,65,84,85,62,39,65,59,77,52,176
3249,Sebá,"LM, ST, RM",72,72,2300000.0,25000.0,29,2022.0,3,3,86,71,66,71,67,66,57,67,70,71,72,87,85,71,78,70,64,76,66,182
6059,N. Shipnoski,RM,69,75,2200000.0,10000.0,23,2024.0,3,3,86,63,60,70,64,68,49,66,57,71,68,86,86,75,34,63,35,78,64,184
5431,O. Marmoush,"ST, RM, LM",70,79,3600000.0,27000.0,22,2022.0,3,4,86,68,59,76,41,71,65,70,61,77,74,82,89,68,44,70,48,90,73,177
4356,S. Grandsir,"LM, RM",71,74,2600000.0,5000.0,24,2023.0,3,3,86,60,68,74,69,59,58,70,56,73,70,87,85,70,64,64,59,89,50,170
2365,S. Plavšić,"LM, RM",74,77,5500000.0,900.0,25,2024.0,2,3,86,66,70,77,76,62,43,70,63,76,73,88,84,75,72,69,64,89,54,165
2817,M. Coco,"RM, LM, RW",73,75,3800000.0,20000.0,25,2023.0,3,3,86,69,68,72,71,70,59,75,68,71,71,88,85,54,49,73,36,83,59,184
15624,C. Harper,"RM, ST",60,77,625000.0,800.0,19,2024.0,3,2,86,56,48,64,50,60,43,52,43,63,61,85,86,53,34,57,48,82,57,176
1014,O. Pineda,"RM, RW, CM",77,80,14000000.0,56000.0,25,2021.0,4,3,86,73,72,79,70,75,41,75,67,80,75,84,87,85,67,70,56,91,63,169
7014,S. Diarra,"RM, RW",68,73,1900000.0,7000.0,22,2025.0,2,4,86,56,62,71,62,59,31,68,46,70,67,88,85,72,61,60,56,85,60,173
8177,Kim Jin Ya,"LB, RM",67,76,2200000.0,2000.0,23,2023.0,4,3,86,54,61,67,64,55,47,60,53,67,62,84,88,92,70,65,64,83,49,177
7307,G. Isaksen,"RW, RM",68,81,2900000.0,9000.0,20,2024.0,4,3,86,59,59,71,57,63,45,65,49,73,68,82,89,70,52,68,40,80,53,178
3013,Nanu,"RB, RM",73,74,3200000.0,10000.0,27,2025.0,3,3,86,62,64,74,66,62,56,66,58,72,72,85,86,84,68,68,46,85,44,177
7129,M. Bär,"LM, ST, RM",68,68,1200000.0,2000.0,29,2024.0,3,3,86,58,61,65,64,64,42,64,43,67,62,81,90,76,39,63,44,65,48,184
4037,D. Ndongala,"RW, RM",71,71,1800000.0,950.0,30,2025.0,3,3,86,60,65,76,69,61,38,65,62,75,71,87,85,67,39,68,57,92,54,170
2398,P. De la Vega,"RW, LW, RM",74,86,10000000.0,13000.0,20,2023.0,3,4,86,70,69,76,73,67,70,72,66,77,73,85,87,82,75,69,64,85,66,177
6124,M. Johnston,"LM, RM",69,80,3100000.0,20000.0,22,2025.0,3,4,86,65,63,72,63,68,51,65,53,72,70,88,84,65,27,65,67,85,57,176
7028,E. Ocansey,"LM, RM, ST",68,73,1800000.0,6000.0,23,2023.0,4,3,86,63,59,73,60,58,49,62,65,72,68,89,84,71,57,63,42,92,44,173
3613,C. Bassogog,"ST, RM, RW",72,73,2800000.0,12000.0,25,2021.0,2,4,86,69,59,74,47,70,62,62,65,73,72,88,85,81,54,74,70,84,65,173
1907,C. Ekuban,"RM, CAM, ST",75,75,6000000.0,17000.0,27,2024.0,3,3,86,71,66,73,69,72,74,68,68,75,73,84,88,88,71,74,50,70,63,182
2387,Corpas,RM,74,74,4100000.0,11000.0,29,2024.0,3,3,86,67,69,74,75,73,46,73,50,74,75,85,87,69,46,63,63,85,59,178
9677,A. Trezza,"RM, RW, LW",66,74,1900000.0,500.0,22,2022.0,3,3,86,55,58,61,66,52,35,60,54,56,61,84,87,88,66,63,44,73,55,166
16545,J. Singh,RM,58,58,200000.0,650.0,29,2022.0,4,2,86,56,49,60,52,58,43,52,50,55,55,90,83,67,75,51,51,90,52,163
3773,Gerson Rodrigues,"LM, RM",72,73,2800000.0,750.0,26,2022.0,2,4,86,69,64,67,67,68,66,74,63,72,64,88,85,73,71,70,52,60,74,190
8106,P. Szysz,"RM, ST",67,76,2300000.0,3000.0,23,2022.0,3,3,86,63,57,66,59,66,59,61,57,62,64,86,86,83,61,66,32,86,63,177
5608,Wellington Silva,"LM, RM, CF",69,69,1400000.0,7000.0,28,2022.0,3,3,86,64,69,72,70,63,47,70,53,72,70,87,86,40,44,60,70,91,73,173
9561,C. Zady Sery,"LM, RM, CAM",66,74,1900000.0,2000.0,21,2024.0,3,3,86,55,61,68,61,55,54,65,49,72,63,91,82,61,38,61,55,78,59,177
4408,J. Ebobisse,"ST, RM",71,78,3800000.0,6000.0,24,2024.0,4,2,86,66,63,69,60,68,72,67,68,67,68,85,87,81,67,75,42,80,55,183
7110,T. Kehinde,"LM, RM",68,74,1900000.0,5000.0,23,2023.0,3,3,86,56,61,70,58,54,52,65,52,70,68,85,87,69,56,63,49,80,52,178
1266,Óscar Plano,"RM, LM",76,76,7000000.0,12000.0,30,2023.0,4,3,86,70,72,74,75,71,68,73,58,71,77,83,88,80,75,73,63,82,66,180
9049,A. Al Bishi,"RM, LM",66,66,900000.0,11000.0,27,2023.0,3,3,86,55,61,69,60,54,42,62,54,68,66,87,85,71,53,57,59,86,51,173
1053,M. Almirón,"CAM, CM, RM",77,78,12000000.0,40000.0,27,2024.0,2,4,86,72,74,79,71,71,43,77,75,82,77,88,85,81,69,75,68,86,69,174
6089,S. Shashoua,"ST, CAM, RM",69,79,3200000.0,5000.0,22,2022.0,3,3,86,68,64,75,62,71,44,66,58,73,74,84,87,69,44,72,68,89,47,170
13118,O. Traoré,"RB, RM",63,68,675000.0,1000.0,23,2023.0,3,2,86,40,57,63,60,36,50,61,29,64,62,85,86,72,61,52,28,69,51,187
2424,C. Tzolis,"LM, RM, ST",74,87,10000000.0,17000.0,19,2026.0,4,4,86,71,66,76,67,75,68,69,72,79,72,87,86,70,75,74,63,82,67,179
5903,K. Narey,"RB, RM",69,69,1400000.0,11000.0,26,2023.0,5,3,86,62,63,70,71,58,58,66,44,70,67,86,86,79,67,66,49,75,40,180
10141,S. Nicholson,"RM, ST, LW",65,65,775000.0,4000.0,26,2022.0,4,3,86,61,57,66,59,60,55,60,57,65,63,91,82,65,65,61,39,83,50,175
12421,C. Vernam,"RM, LM",63,68,725000.0,4000.0,24,2023.0,3,3,86,58,55,65,55,59,55,57,47,64,58,85,87,71,48,58,39,91,54,170
