,Name ,player_positions,overall,potential,value_eur,wage_eur,age,club_contract_valid_until,weak_foot,skill_moves,pace,shooting,passing,dribbling,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_ball_control,movement_acceleration,movement_sprint_speed,power_stamina,mentality_aggression,mentality_positioning,skill_fk_accuracy,movement_agility,mentality_penalties,height_cm
10931,M. Manhoef,"LWB, RWB",65,79,1600000.0,2000.0,19,2023.0,2,2,85,51,60,65,62,50,47,62,49,65,63,84,85,75,74,60,46,72,43,170
5141,D. Okereke,"ST, RW, LW",70,76,2500000.0,13000.0,23,2022.0,4,3,85,67,54,73,43,73,68,68,56,74,70,84,85,69,48,67,31,82,62,181
788,K. Toko Ekambi,"LW, ST",78,78,14000000.0,68000.0,28,2024.0,4,3,85,78,71,77,73,79,74,74,75,77,76,83,87,76,48,81,63,78,72,185
4143,T. Fosu,"LW, RW, CAM",71,73,2400000.0,29000.0,25,2023.0,3,4,85,64,64,73,67,67,39,66,44,72,71,87,83,70,45,65,47,84,57,172
14006,Matchoi Djaló,"RW, LW",62,76,925000.0,900.0,18,2022.0,3,3,85,51,57,65,57,50,39,59,60,62,64,88,83,51,44,53,56,86,57,175
15416,M. Hippolyte,"LW, LM",60,61,300000.0,3000.0,26,2022.0,3,3,85,58,54,60,54,58,45,57,54,60,58,83,86,64,61,55,36,68,58,183
1769,F. Kamano,"LW, LM, ST",75,78,7500000.0,43000.0,25,2024.0,4,4,85,73,67,76,70,73,49,70,67,78,75,86,85,68,59,74,68,79,67,175
473,S. Bergwijn,"LM, LW, RM",80,84,30000000.0,82000.0,23,2025.0,2,4,85,78,75,82,77,75,60,80,75,84,82,87,84,74,50,78,66,79,68,178
17194,A. Odoh,"LW, RW",57,72,400000.0,1000.0,20,2022.0,3,2,85,46,54,62,58,41,37,56,39,68,53,83,86,53,41,38,32,69,56,168
13316,K. Schumacher,"LW, LM, RW",63,71,1100000.0,2000.0,23,2023.0,3,2,85,58,57,65,59,56,52,55,60,70,60,85,85,68,60,55,52,66,52,182
3518,M. Lainez,"LM, LW, LWB",72,75,3100000.0,15000.0,25,2021.0,3,3,85,61,66,73,70,60,58,70,49,76,68,85,85,75,70,65,43,82,51,180
15279,Kachi,"LW, ST",60,66,400000.0,950.0,24,2022.0,3,3,85,56,48,62,45,58,54,52,37,60,61,85,85,51,54,57,28,73,61,182
1808,L. García,"RW, LW",75,80,8500000.0,1000.0,23,2025.0,4,3,85,67,70,80,70,70,35,70,62,83,81,86,85,70,50,63,70,79,30,182
17293,N. Tamás,"LW, RM",57,73,425000.0,2000.0,20,2022.0,3,2,85,52,44,59,42,59,40,48,38,56,54,84,85,58,40,53,36,80,46,171
8214,H. Mendyl,"LB, LWB",67,72,1400000.0,4000.0,23,2022.0,2,3,85,43,57,65,59,36,57,63,33,65,62,85,85,64,80,63,38,72,48,179
13799,Boubacar Hanne,"RW, LW, CAM",62,74,975000.0,2000.0,22,2023.0,4,3,85,50,50,67,50,47,41,53,43,69,65,84,85,65,42,60,37,73,56,175
646,David Neres,"RW, LW",79,83,25000000.0,19000.0,24,2023.0,3,5,85,72,73,85,67,74,45,78,72,85,85,86,85,73,55,75,52,90,69,176
2397,T. Almada,"CAM, LW, RW",74,86,10000000.0,10000.0,20,2023.0,4,4,85,71,69,82,64,70,39,72,73,82,78,90,81,74,63,66,65,92,76,171
3360,T. Boyd,"RW, LW",72,73,2800000.0,31000.0,26,2022.0,4,3,85,71,64,75,66,71,44,68,75,75,72,86,85,68,63,68,70,83,65,183
8299,M. Dauda,"ST, LW, CF",67,72,1600000.0,7000.0,23,2022.0,3,3,85,65,55,70,53,66,62,61,66,68,70,83,86,62,52,63,46,82,62,176
3333,O. Boumal,"RW, LW",72,72,1900000.0,3000.0,31,2022.0,3,3,85,66,68,72,73,64,46,69,63,72,71,86,85,75,62,70,67,80,61,183
1108,M. Damsgaard,"LM, LW",77,87,23000000.0,16000.0,20,2024.0,3,4,85,69,72,82,63,71,51,74,48,83,80,90,81,74,64,74,82,91,47,180
6958,M. Pedersen,"LB, LWB",68,73,1700000.0,8000.0,24,2024.0,3,3,85,46,62,70,65,43,48,65,46,70,68,84,86,78,64,68,37,79,41,174
1013,J. Boga,"LW, LM",77,83,16500000.0,31000.0,24,2022.0,3,4,85,73,72,81,78,72,59,73,60,84,79,90,81,68,56,72,64,88,55,174
4343,J. Dasilva,"LB, LWB",71,78,3600000.0,17000.0,23,2023.0,3,3,85,40,60,73,66,35,53,67,34,72,71,90,81,66,62,58,52,85,43,170
15914,T. Hammond,"LW, RW, CAM",60,76,625000.0,1000.0,18,2025.0,3,4,85,51,50,64,55,53,30,51,42,66,63,88,83,58,28,53,33,72,47,172
2825,J. Bruun Larsen,"LM, LW, ST",73,80,6000000.0,23000.0,22,2024.0,4,3,85,69,69,72,67,72,58,72,62,72,74,83,87,58,68,73,70,75,44,183
4471,C. Cándido,"LB, LW, LM",71,74,2300000.0,800.0,26,2022.0,3,3,85,53,64,66,73,60,70,72,30,68,64,84,85,68,50,61,58,76,51,174
4237,N. Fernández,"ST, LW, RW",71,76,2800000.0,10000.0,25,2023.0,5,3,85,70,60,74,60,73,69,64,65,74,70,89,82,75,55,74,47,85,67,165
1278,Fei Nanduo,"RM, LW, CAM",76,76,7500000.0,24000.0,28,2023.0,3,4,85,71,74,75,70,70,44,74,62,80,67,84,85,76,63,73,74,79,63,174
1230,T. Delaine,"LWB, LB, RB",76,76,6500000.0,19000.0,29,2022.0,5,3,85,51,72,74,76,45,64,72,35,74,76,83,86,84,75,74,45,79,45,180
2128,O. Nguette,"LW, RW, ST",74,74,4600000.0,19000.0,26,2022.0,3,4,85,67,67,76,68,66,58,70,55,77,76,88,82,62,51,75,55,81,70,182
4459,J. Paintsil,"LW, LM",71,78,3800000.0,10000.0,23,2022.0,3,3,85,66,60,75,58,66,39,65,53,75,71,90,81,78,47,69,38,92,64,168
8149,V. Gheorghe,"LW, RW, LM",67,72,1500000.0,6000.0,24,2026.0,4,3,85,65,63,67,64,66,51,63,58,65,66,87,84,83,55,61,67,79,61,175
10051,L. Nilsen,"LWB, LM",65,66,775000.0,1000.0,26,2024.0,2,2,85,57,55,63,65,58,42,59,47,62,63,85,85,82,54,55,42,72,40,180
3066,Paulinho,"LB, LWB",73,75,3500000.0,20000.0,26,2026.0,3,2,85,64,67,71,70,61,55,70,57,70,69,84,86,87,58,70,43,82,45,178
1965,M. Uzuni,"LW, CAM",75,75,6000000.0,1000.0,26,2024.0,3,4,85,71,62,78,68,75,67,61,57,78,77,85,85,69,71,74,65,82,50,178
16175,A. Hurst,"LW, LM",59,69,500000.0,2000.0,21,2023.0,3,2,85,46,50,62,55,45,30,51,36,60,60,86,84,71,50,52,38,85,45,173
1097,Pepê,"LW, RW",77,82,16000000.0,14000.0,24,2026.0,2,4,85,67,68,80,78,78,40,73,64,81,80,84,86,67,30,71,38,87,64,175
10821,G. Links,"RW, LW",65,74,1600000.0,4000.0,22,2024.0,3,3,85,53,53,74,58,58,33,52,45,73,71,87,83,67,56,53,34,90,41,170
10054,A. Al Zaqan,"LW, RW, RM",65,65,700000.0,8000.0,30,2022.0,4,3,85,65,56,66,59,63,55,56,52,66,65,84,85,62,39,65,59,77,52,176
1700,É. Puch,"LW, LM",75,75,2300000.0,11000.0,35,2022.0,4,4,86,70,66,78,66,71,35,68,49,77,76,91,82,80,51,72,50,90,70,169
5638,G. Wikheim,"LW, LM",69,69,1400000.0,15000.0,28,2022.0,3,4,86,58,63,74,67,60,54,64,63,75,70,86,86,66,54,65,53,90,31,182
4332,A. Bouzat,"RW, LW",71,71,2000000.0,11000.0,27,2022.0,3,3,86,60,67,74,68,62,56,70,55,74,73,84,88,89,83,58,45,85,53,169
10044,T. Ondaan,"ST, LM, LW",65,65,775000.0,3000.0,27,2025.0,3,4,86,63,57,69,59,61,62,60,60,67,66,87,86,65,57,62,44,82,52,173
1735,D. Gray,"LW, RW, CAM",75,78,7500000.0,66000.0,25,2024.0,3,4,86,71,67,79,67,74,31,68,54,83,78,89,84,66,41,69,60,84,57,183
5784,M. Rodríguez,"LM, LW",69,69,1500000.0,7000.0,26,2026.0,4,3,86,63,61,72,65,63,57,62,58,70,70,88,84,60,58,67,37,86,40,170
9707,Jean Patric,"LW, RW",66,71,1300000.0,2000.0,24,2022.0,4,3,86,64,58,69,63,69,49,61,55,73,65,88,85,54,39,54,40,74,62,175
10787,Ș. Baiaram,"LW, LM, RW",65,80,1700000.0,2000.0,18,2026.0,3,3,86,54,59,64,61,59,33,63,44,64,63,85,86,73,52,59,38,78,42,185
2985,M. Ullmann,"LB, LWB, LM",73,77,3900000.0,21000.0,25,2022.0,4,2,86,60,64,69,70,54,63,67,47,67,69,86,86,93,71,59,49,73,74,180
10392,D. Browne,LW,65,68,950000.0,500.0,25,2022.0,2,3,86,56,57,68,63,55,45,58,40,69,66,88,85,63,40,61,53,75,63,175
1710,M. Cornet,"LB, LW",75,78,7000000.0,25000.0,24,2026.0,4,3,86,75,70,74,72,75,68,74,67,73,74,85,87,91,72,76,65,82,64,179
2398,P. De la Vega,"RW, LW, RM",74,86,10000000.0,13000.0,20,2023.0,3,4,86,70,69,76,73,67,70,72,66,77,73,85,87,82,75,69,64,85,66,177
11754,N. Cadden,LWB,64,69,825000.0,4000.0,24,2022.0,2,3,86,57,59,65,63,57,44,59,53,62,61,82,90,81,61,61,54,86,55,178
15113,A. Nankishi,LW,61,77,825000.0,1000.0,18,2024.0,3,2,86,51,52,67,52,51,29,58,50,70,62,88,84,60,27,47,39,71,47,178
5074,Eltildo Bessa,"ST, CF, LW",70,70,1800000.0,9000.0,25,2024.0,3,3,86,68,56,76,40,71,61,61,75,73,75,85,87,70,42,77,64,87,59,165
7100,H. Keyta,"LW, ST, LM",68,69,1400000.0,3000.0,26,2023.0,4,3,86,69,59,66,61,71,47,64,65,66,65,82,90,75,51,74,46,74,58,184
4019,V. Misidjan,"RW, LW",71,71,2000000.0,8000.0,27,2023.0,4,3,86,62,64,75,65,67,41,67,61,76,72,87,85,63,53,67,65,86,54,173
9677,A. Trezza,"RM, RW, LW",66,74,1900000.0,500.0,22,2022.0,3,3,86,55,58,61,66,52,35,60,54,56,61,84,87,88,66,63,44,73,55,166
8049,Asumah Abubakar,"ST, RW, LW",67,74,2100000.0,4000.0,24,2023.0,3,3,86,64,57,70,57,66,59,58,57,69,71,84,87,69,60,64,39,74,51,183
10298,K. Redondo,"LM, LW",65,65,775000.0,2000.0,26,2022.0,3,3,86,59,56,67,57,57,43,63,55,67,66,91,81,67,55,61,42,81,56,180
10368,G. Middleton,"RW, LW, LM",65,76,1600000.0,10000.0,21,2022.0,3,3,86,58,59,66,63,60,30,58,46,65,64,85,86,66,36,60,65,84,51,176
14197,F. Pérez,"LM, LWB, CF",62,77,950000.0,500.0,19,2021.0,2,2,86,58,55,61,62,57,36,52,64,64,55,84,87,74,49,55,64,75,45,169
3509,K. Grant,"ST, LW, LM",72,78,3700000.0,29000.0,23,2026.0,3,3,86,73,62,72,66,75,62,66,65,73,72,85,87,76,35,71,63,73,74,182
1874,Rúben Vinagre,"LWB, LB",75,85,12000000.0,49000.0,22,2022.0,2,4,86,55,71,78,77,52,54,72,47,78,75,87,86,74,63,73,59,84,58,174
17261,C. Chukwuemeka,"ST, RW, LW",57,74,425000.0,6000.0,19,2024.0,4,3,86,54,47,59,44,56,46,53,46,60,58,90,83,64,29,55,33,69,57,190
12895,M. Tilio,"LW, RW, CAM",63,76,1100000.0,2000.0,19,2023.0,3,2,86,59,56,65,56,62,40,59,37,65,61,85,87,60,48,60,49,78,44,170
611,A. Marušić,"RWB, LWB, CB",79,79,16000000.0,59000.0,28,2022.0,4,3,86,66,67,74,76,56,76,71,68,75,76,84,88,82,74,69,48,64,58,185
5938,Javi Jiménez,"LB, LWB, LM",69,74,1900000.0,5000.0,25,2023.0,2,2,86,34,62,70,66,32,57,64,29,68,68,85,86,67,75,69,44,88,37,171
10141,S. Nicholson,"RM, ST, LW",65,65,775000.0,4000.0,26,2022.0,4,3,86,61,57,66,59,60,55,60,57,65,63,91,82,65,65,61,39,83,50,175
3033,F. Krüger,"ST, LW, LM",73,82,7000000.0,19000.0,22,2025.0,3,3,86,72,55,72,47,77,61,64,64,72,74,88,85,72,63,76,34,70,63,186
849,Jovane Cabral,"LW, RW",78,86,31000000.0,15000.0,23,2023.0,4,4,86,76,73,80,73,74,57,74,74,82,78,87,86,71,59,76,75,80,76,176
11604,I. Angulo,"RW, LW",64,70,950000.0,2000.0,22,2022.0,3,3,86,58,53,67,55,52,48,57,44,70,64,85,87,54,36,58,61,74,62,179
929,N. Schulz,"LB, LM, LWB",77,77,9500000.0,48000.0,28,2024.0,2,3,86,51,72,73,77,48,60,73,49,73,73,82,90,77,75,72,42,71,56,181
8497,W. Corozo,"ST, RW, LW",67,71,1500000.0,5000.0,22,2023.0,3,3,86,59,55,70,65,60,68,60,49,73,71,82,90,69,59,70,41,72,51,180
376,H. Barnes,"LM, LW",81,84,35000000.0,95000.0,23,2025.0,4,3,86,77,76,81,78,78,46,77,66,82,81,85,86,73,48,81,69,81,54,180
4186,D. Machado,"LB, LWB",71,71,1800000.0,16000.0,27,2024.0,3,2,86,56,63,71,70,57,63,68,43,72,68,83,88,76,67,60,32,77,57,173
13645,R. Charles-Cook,"CAM, CM, LWB",62,68,625000.0,1000.0,24,2022.0,2,3,86,54,57,66,59,55,42,59,46,64,63,84,88,90,58,60,48,83,60,175
3167,F. Gulbrandsen,"ST, LW",72,72,2400000.0,28000.0,28,2022.0,3,3,86,70,61,74,61,70,61,67,67,73,73,87,86,81,71,74,53,85,59,175
4967,H. Fertoli,"LM, RM, LW",70,70,1700000.0,11000.0,26,2022.0,3,3,86,63,62,72,65,65,49,66,56,72,70,87,85,66,57,68,41,84,57,174
10503,K. Tagawa,"RW, LW, ST",65,72,1500000.0,3000.0,22,2022.0,2,2,86,63,56,63,60,65,51,61,48,61,64,79,91,74,69,65,31,76,57,181
4554,I. Jakobs,"LM, LWB",71,80,4200000.0,21000.0,21,2026.0,3,3,86,58,58,73,65,64,54,65,41,75,72,88,85,81,65,64,30,74,39,184
3664,B. Jatta,"RW, LW, RM",72,76,3400000.0,11000.0,23,2024.0,3,3,86,70,64,70,70,71,55,67,59,75,67,84,87,80,63,74,49,69,61,184
11574,K. Duah,"ST, LW, RW",64,71,1200000.0,3000.0,24,2022.0,3,2,86,64,56,61,51,65,52,56,56,62,59,78,92,80,59,65,43,70,52,183
7459,Henrique,LW,68,68,1300000.0,5000.0,27,2022.0,3,2,86,62,58,74,60,59,55,61,64,75,70,88,84,63,31,60,43,86,58,178
9358,T. Kiss,"LW, RW",66,82,2200000.0,2000.0,20,2023.0,3,3,86,62,60,66,66,66,35,57,37,62,64,81,90,63,52,58,31,86,57,167
5889,M. Riquelme,"ST, LW",69,69,1100000.0,600.0,32,2021.0,4,3,86,68,52,65,42,69,65,57,57,63,65,85,87,69,33,68,54,79,70,179
8628,S. Thomas,"RW, LWB, RWB",67,77,2300000.0,4000.0,22,2024.0,3,3,86,59,63,66,71,60,42,63,50,68,67,88,84,71,55,59,57,69,53,185
55,L. Insigne,"LW, CF",86,86,65500000.0,125000.0,30,2022.0,4,4,87,78,85,90,77,76,59,87,74,90,93,90,84,74,34,81,86,89,87,163
6097,F. Diabaté,"RW, LW, CAM",69,72,1800000.0,13000.0,25,2022.0,2,3,87,64,60,73,63,63,59,62,68,74,68,88,87,62,34,67,43,89,64,175
16133,R. Parkes,"ST, LW, LM",59,59,220000.0,600.0,30,2021.0,3,2,87,57,49,53,53,59,56,53,53,52,53,85,88,74,67,56,35,68,56,192
836,Pedro Neto,"LW, RW",78,85,28500000.0,62000.0,21,2025.0,4,4,87,74,69,81,70,76,49,75,65,83,80,86,87,72,53,76,51,86,62,172
2850,A. Robinson,"LB, LWB",73,80,6000000.0,33000.0,23,2024.0,3,3,87,42,57,72,66,40,55,61,45,74,70,86,88,76,72,61,39,77,45,183
9035,M. Njie,"LW, RW",66,69,1100000.0,2000.0,25,2021.0,3,4,87,60,57,68,61,60,54,62,48,68,65,86,88,66,37,61,33,81,55,185
9843,M. Bottani,"ST, LW, CAM",65,65,700000.0,4000.0,30,2024.0,4,3,87,65,57,72,58,69,45,63,54,70,71,89,85,75,47,68,42,86,63,170
3050,J. Kayamba,"RW, RM, LW",73,73,3000000.0,1000.0,29,2022.0,4,4,87,65,67,77,73,64,54,69,61,77,75,87,87,71,54,66,53,90,64,170
533,S. El Shaarawy,"LW, LM",79,79,17500000.0,64000.0,28,2023.0,3,4,87,75,74,79,75,74,65,75,83,79,77,87,87,71,51,79,68,93,69,178
1666,R. Centurión,"RW, CAM, LW",75,75,5500000.0,17000.0,28,2023.0,4,5,87,68,69,83,67,64,62,68,65,82,80,88,86,85,66,69,71,90,72,174
5287,F. Agu,"LB, RB, LW",70,83,3800000.0,5000.0,21,2024.0,3,3,87,47,60,74,64,46,67,66,52,75,68,90,84,78,65,64,31,89,40,179
1801,A. Canelo,"ST, LM, LW",75,75,5500000.0,24000.0,29,2022.0,4,3,87,79,64,72,69,83,70,67,57,75,70,85,88,65,74,75,42,74,75,178
6108,Carlinhos Junior,"ST, CF, LW",69,70,1700000.0,3000.0,26,2024.0,4,4,87,68,64,71,60,72,60,67,66,71,73,86,88,82,48,68,56,78,52,174
10917,A. Virginius,"RW, LW",65,79,1700000.0,900.0,18,2023.0,3,2,87,56,55,68,56,59,55,59,39,68,67,88,87,52,30,62,28,85,54,175
12736,M. Warming,LW,63,70,975000.0,7000.0,21,2024.0,3,3,87,54,53,66,53,58,48,56,46,65,62,86,87,55,52,59,40,80,40,187
11977,K. Nsona,"LW, LM, RM",64,76,1400000.0,1000.0,19,2022.0,3,2,87,57,54,68,61,60,35,58,41,74,68,89,86,33,35,55,39,65,58,189
239,Grimaldo,"LB, LM, LWB",82,85,37000000.0,18000.0,25,2023.0,2,3,87,65,81,83,82,52,66,83,61,83,83,86,87,90,69,77,81,84,54,171
2,Cristiano Ronaldo,"ST, LW",91,91,45000000.0,270000.0,36,2023.0,4,5,87,94,80,88,87,95,90,80,86,88,88,85,88,77,63,95,84,86,88,187
10338,M. Poaty,"LB, LWB",65,70,1000000.0,3000.0,23,2023.0,2,3,87,49,49,63,51,47,55,47,39,61,60,88,86,82,64,54,32,85,47,175
11298,C. Pain,"LW, LB",64,64,625000.0,950.0,27,2023.0,3,2,87,62,54,66,62,62,47,56,45,64,60,88,87,85,61,58,41,92,58,175
2357,H. Akbunar,"RW, LW",74,74,4500000.0,15000.0,27,2026.0,4,3,87,67,70,77,72,69,37,72,52,78,74,89,85,83,60,66,58,86,53,167
6824,F. Onyedinma,"LW, LWB, LM",68,72,1700000.0,6000.0,24,2024.0,3,3,87,62,60,69,63,63,58,62,41,70,66,86,88,70,57,64,40,79,60,185
1457,Gabriel Martinelli,"LM, LW",76,88,18000000.0,49000.0,20,2024.0,3,3,87,69,67,78,72,74,72,70,61,78,77,88,86,76,75,74,49,83,60,179
6260,M. Daramy,"LW, ST, RW",69,82,3300000.0,5000.0,19,2026.0,3,4,87,59,60,72,59,61,44,64,54,74,70,86,87,75,58,67,49,81,51,180
9322,M. Anderson,"CM, LW, CAM",66,73,1700000.0,4000.0,23,2024.0,3,3,87,59,63,68,61,61,51,66,51,65,69,88,86,78,72,67,48,80,45,180
1272,R. Haps,"LB, LW",76,76,7000000.0,20000.0,28,2024.0,3,3,87,63,67,76,79,63,58,73,49,77,74,86,87,84,72,70,47,85,50,175
1102,N. González,"ST, LW",77,83,17000000.0,47000.0,23,2026.0,2,4,87,71,64,82,66,79,80,69,68,84,83,85,88,62,67,79,42,81,79,180
8378,H. Boussefiane,"RM, LW",67,74,2000000.0,3000.0,23,2022.0,3,3,87,60,58,68,62,63,42,59,54,70,66,87,87,64,41,66,48,77,59,177
10606,M. Cholewiak,"LM, LWB",65,65,600000.0,2000.0,31,2023.0,2,2,87,62,58,64,55,62,57,65,52,64,66,86,88,73,41,51,49,69,55,183
2343,L. Singh,"LW, RW",74,80,6500000.0,18000.0,23,2025.0,4,3,88,70,67,77,67,72,54,70,65,76,72,90,87,70,34,77,67,90,68,171
10592,E. Chilufya,"LW, RW",65,80,1800000.0,2000.0,21,2022.0,3,3,88,57,51,70,60,62,40,47,58,68,70,92,84,78,40,55,33,90,51,171
2356,E. Dennis,"ST, RW, LW",74,79,6500000.0,41000.0,23,2026.0,3,4,88,72,60,76,67,73,74,64,66,76,74,91,85,71,68,69,41,88,56,175
444,Q. Promes,"CAM, LW",80,80,20500000.0,68000.0,29,2024.0,4,4,88,78,78,81,78,79,66,79,69,81,80,87,88,81,65,81,76,85,74,174
467,J. Rodríguez,"ST, LW",80,80,23000000.0,79000.0,27,2022.0,3,4,88,80,67,81,68,84,71,67,72,81,81,90,87,84,68,81,62,91,80,177
1109,Rafael Leão,"LW, ST, LM",77,82,16000000.0,36000.0,22,2024.0,4,4,88,73,68,79,70,74,58,72,65,84,80,86,90,68,60,74,58,74,63,188
3424,Carlos Mané,"RW, LW",72,72,2500000.0,12000.0,27,2024.0,2,4,88,68,65,78,65,65,64,66,72,80,71,90,87,62,55,65,42,90,65,173
7022,D. Kutesa,"RM, RW, LW",68,77,2700000.0,9000.0,23,2022.0,3,4,88,58,59,72,56,59,37,66,41,72,69,87,88,68,39,61,38,87,53,176
773,Álex Moreno,"LB, LWB, LM",78,78,12500000.0,25000.0,28,2024.0,3,3,88,60,71,77,75,59,60,73,65,78,75,87,89,91,63,73,57,85,70,179
1459,Ansu Fati,LW,76,90,17500000.0,44000.0,18,2022.0,4,4,88,74,68,79,69,80,58,72,59,79,76,90,87,63,48,69,45,89,74,178
3026,F. Sakala,"ST, LW",73,78,4700000.0,38000.0,24,2025.0,2,3,88,76,57,73,59,78,68,62,60,74,72,89,87,80,53,71,49,79,68,178
3016,F. Ortega,"LB, LWB, LW",73,80,6000000.0,10000.0,22,2024.0,3,3,88,58,67,76,74,55,57,69,49,76,73,87,88,88,79,71,45,83,48,177
1844,D. Vergara,"LW, RM, RW",75,78,7500000.0,40000.0,24,2025.0,3,3,88,70,66,76,72,72,42,64,60,75,77,90,86,92,42,74,60,83,61,175
122,F. Kostić,"LM, LWB",84,84,42500000.0,52000.0,28,2023.0,2,3,88,77,82,83,91,75,59,80,70,85,82,89,88,90,80,79,80,76,64,184
11406,J. Simonsen,"RB, LW, RWB",64,68,750000.0,3000.0,25,2023.0,4,2,88,51,57,62,55,52,52,62,52,61,62,89,87,73,49,59,37,72,50,184
3712,S. Lobjanidze,"RW, LW",72,73,2800000.0,12000.0,26,2024.0,5,3,88,66,67,76,65,65,51,68,57,77,74,88,88,71,54,67,68,86,66,175
2829,J. Kouassi,"LW, LM, ST",73,74,3600000.0,12000.0,26,2021.0,4,4,88,71,59,74,62,74,69,59,63,76,65,90,87,78,53,69,43,86,58,180
5360,A. Bernabei,"LB, LW, LM",70,82,3700000.0,6000.0,20,2023.0,3,3,88,61,67,74,73,57,39,67,54,74,70,86,90,83,76,61,71,88,60,169
8127,L. Lappalainen,"LM, LWB, ST",67,73,1600000.0,9000.0,22,2021.0,2,3,88,63,57,67,53,67,55,64,54,69,68,88,88,58,37,68,39,62,54,183
4035,Salvador Agra,"LW, RW",71,71,1800000.0,6000.0,29,2022.0,3,3,88,66,70,71,68,64,32,70,60,70,67,87,88,72,72,66,70,87,67,166
3616,Waldo,"LM, RM, LW",72,73,2800000.0,9000.0,25,2022.0,4,4,88,71,63,76,68,64,64,65,71,79,70,85,90,68,60,68,60,81,70,181
16371,Yaya Toure,"RW, LW",59,79,600000.0,500.0,17,2024.0,3,4,88,43,48,66,52,45,29,48,35,65,63,90,86,48,31,52,34,89,43,173
10747,I. Atanga,"RW, LW",65,73,1600000.0,2000.0,21,2023.0,2,3,88,60,53,67,59,64,39,55,55,65,64,89,88,65,46,65,40,86,49,173
1871,Y. Wissa,"LM, ST, LW",75,78,7500000.0,37000.0,24,2025.0,3,3,88,74,65,76,71,75,58,65,68,77,76,85,91,71,61,75,46,82,71,176
13,H. Son,"LM, CF, LW",89,89,104000000.0,220000.0,28,2025.0,5,4,88,87,82,86,83,88,68,84,78,87,84,85,90,88,62,91,74,86,73,183
5263,F. Amuzu,"RW, LW",70,79,3600000.0,10000.0,21,2024.0,5,4,89,61,63,75,63,59,32,66,61,76,71,91,88,77,32,64,58,93,58,170
2321,J. Menéndez,"RW, LW",74,74,4500000.0,9000.0,27,2024.0,5,3,89,69,68,75,67,67,46,71,67,73,72,88,89,76,65,75,47,87,52,164
1876,M. Moreno,"CM, RW, LW",75,77,7000000.0,9000.0,26,2022.0,3,5,89,68,73,83,71,67,51,73,57,83,82,91,87,82,64,66,61,93,65,168
259,C. Pulisic,"LW, RW, LM",82,88,49000000.0,120000.0,22,2024.0,4,4,89,70,73,86,74,73,50,77,70,88,85,91,87,76,45,79,58,87,61,177
81,P. Aubameyang,"ST, LW, LM",85,85,43500000.0,145000.0,32,2023.0,4,4,89,85,75,80,76,89,73,77,83,79,81,87,91,79,43,90,76,77,83,187
10488,S. Ambri,"LM, ST, LWB",65,71,1100000.0,2000.0,23,2023.0,3,3,89,62,55,67,49,65,56,60,54,67,67,92,86,59,50,59,46,78,63,178
11632,Bruno Rodrigues,LW,64,70,925000.0,2000.0,24,2022.0,4,3,89,60,43,70,56,66,50,42,47,72,68,90,89,68,33,57,28,86,59,177
5946,C. Martínez,"LW, LM, ST",69,69,1400000.0,5000.0,28,2021.0,3,3,89,67,61,70,63,64,74,65,60,67,69,90,88,82,82,73,44,82,75,170
1939,Adrià Pedrosa,"LB, LWB",75,82,10500000.0,14000.0,23,2023.0,3,3,89,60,69,75,74,60,60,73,50,75,75,89,89,74,78,70,35,81,40,176
6213,R. Giles,"LWB, LW",69,79,3000000.0,20000.0,21,2022.0,2,3,89,55,64,68,74,52,37,63,41,68,65,87,90,77,55,50,63,83,49,183
8896,D. Cole,"ST, LW",66,68,1100000.0,13000.0,26,2024.0,3,2,89,65,53,65,52,68,55,59,57,65,63,87,90,70,28,65,30,77,62,185
11769,I. Sadiq,"LW, RW, ST",64,73,1300000.0,3000.0,21,2022.0,3,3,89,56,53,67,55,59,44,55,52,64,62,90,89,60,60,62,40,93,40,168
5756,A. Mabil,"RW, LW",69,70,1700000.0,13000.0,25,2022.0,3,3,89,60,64,69,65,63,44,66,48,67,68,91,87,70,47,66,59,85,53,179
1864,L. Sinisterra,"LW, RW",75,82,11500000.0,11000.0,22,2024.0,4,4,89,64,69,81,64,66,65,76,72,84,77,91,87,77,56,69,42,93,55,172
11701,J. Amon,LW,64,71,1200000.0,3000.0,22,2022.0,2,3,89,55,53,68,55,59,39,56,40,66,64,91,88,54,52,60,35,91,50,175
8004,J. Mulraney,"LM, LWB",67,70,1300000.0,3000.0,25,2021.0,2,3,89,57,59,68,66,63,38,58,54,69,65,86,91,65,53,51,39,78,55,172
9635,O. Edvardsen,"RW, ST, LW",66,73,1700000.0,1000.0,22,2022.0,4,3,90,60,55,69,55,64,54,56,55,67,65,92,88,79,80,65,44,87,50,175
6937,B. Mansilla,"LM, LW, ST",68,73,1800000.0,7000.0,24,2022.0,3,3,90,62,57,71,57,63,63,62,51,72,70,88,91,66,55,62,34,78,59,180
6279,A. Mățan,"LM, LW",69,78,3100000.0,3000.0,21,2021.0,3,3,90,57,63,74,63,55,36,66,40,72,74,88,91,74,38,56,62,91,59,165
233,Portu,"RW, RM, LW",82,82,30000000.0,51000.0,29,2024.0,4,3,90,78,77,79,78,81,77,77,74,78,80,89,90,88,82,83,64,83,53,167
